# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   248582695 | 5118 |  322 |  268 | 2.486 | 1.083 | 0.114 | -0.633 | 0.480 | 0.400 |   8.857 |   1.549 |   5.700 |   0.943 |   0.326 |   0.060 | 1.231e-03 | 4.244e-02 | 4.288e-04 | 5.775e+02 | 7.285e+01 | 3.542e+02 | 0.0306 | 0.0144 | 0.0096 |   rpm
   248582721 | 3468 |   48 |   34 | 5.030 | 0.021 | 0.021 |  0.141 | 0.080 | 0.060 |   0.241 |   0.017 |   0.010 |   0.229 |   0.022 |   0.011 | 1.603e+01 | 1.627e+00 | 1.710e+00 | 1.458e+02 | 1.348e+01 | 7.332e+00 | 0.0225 | 0.0048 | 0.0032 |   rpm
   248582742 | 4208 |   49 |   66 | 4.800 | 0.110 | 0.055 | -0.323 | 0.250 | 0.350 |   0.472 |   0.065 |   0.107 |   0.536 |   0.073 |   0.117 | 4.611e+00 | 3.041e+00 | 1.032e+00 | 8.401e+02 | 1.289e+02 | 1.904e+02 | 0.0323 | 0.0126 | 0.0090 |   rpm
   248582744 | 3722 |  134 |  112 | 4.980 | 0.060 | 0.084 | -0.122 | 0.180 | 0.180 |   0.305 |   0.075 |   0.061 |   0.331 |   0.100 |   0.083 | 1.084e+01 | 4.827e+00 | 3.872e+00 | 1.134e+02 | 4.240e+01 | 3.594e+01 | 0.0207 | 0.0144 | 0.0080 |   rpm
   248582745 | 4719 |   47 |  114 | 4.764 | 0.090 | 0.025 | -1.125 | 0.240 | 0.320 |   0.512 |   0.027 |   0.077 |   0.560 |   0.022 |   0.063 | 4.118e+00 | 1.834e+00 | 4.478e-01 | 9.138e+02 | 3.081e+01 | 1.565e+02 | 0.0321 | 0.0024 | 0.0072 |   rpm
   248582770 | 6306 |  150 |  125 | 4.188 | 0.105 | 0.168 | -0.232 | 0.200 | 0.400 |   1.366 |   0.329 |   0.195 |   1.127 |   0.152 |   0.213 | 4.022e-01 | 1.792e-01 | 1.791e-01 | 6.439e+02 | 1.604e+02 | 1.118e+02 | 0.0331 | 0.0100 | 0.0120 |   rpm
   248582830 | 5999 |  121 |  121 | 4.120 | 0.230 | 0.230 | -0.075 | 0.150 | 0.240 |   1.407 |   0.614 |   0.366 |   1.120 |   0.175 |   0.125 | 2.939e-01 | 3.794e-01 | 1.656e-01 | 4.017e+02 | 1.377e+02 | 1.025e+02 | 0.0328 | 0.0126 | 0.0108 |   rpm
   248582858 | 4803 |  150 |  188 | 4.629 | 0.030 | 0.030 | -0.075 | 0.120 | 0.180 |   0.693 |   0.046 |   0.052 |   0.756 |   0.051 |   0.051 | 2.234e+00 | 3.017e-01 | 2.658e-01 | 2.061e+02 | 2.302e+01 | 2.460e+01 | 0.0256 | 0.0126 | 0.0070 |   lam
   248582871 | 4396 |   88 |   71 | 4.731 | 0.042 | 0.049 | -0.264 | 0.200 | 0.280 |   0.549 |   0.058 |   0.045 |   0.609 |   0.056 |   0.056 | 3.501e+00 | 6.887e-01 | 6.618e-01 | 2.644e+02 | 4.000e+01 | 2.370e+01 | 0.0297 | 0.0084 | 0.0070 |   rpm
   248582988 | 5233 |  124 |  103 | 4.547 | 0.045 | 0.918 | -0.268 | 0.250 | 0.450 |   0.807 |   1.571 |   0.089 |   0.866 |   0.056 |   0.113 | 1.537e+00 | 3.980e-01 | 1.476e+00 | 5.400e+02 | 9.903e+02 | 7.996e+01 | 0.0307 | 0.0144 | 0.0080 |   rpm
   248583179 | 4925 |  116 |  116 | 4.572 | 0.055 | 1.980 | -0.274 | 0.300 | 0.420 |   0.761 |   6.904 |   0.094 |   0.820 |   0.134 |   0.096 | 1.670e+00 | 5.064e-01 | 1.669e+00 | 5.695e+02 | 4.866e+03 | 9.885e+01 | 0.0317 | 0.0126 | 0.0090 |   rpm
   248583223 | 4522 |  196 |  628 | 4.680 | 0.190 | 0.060 | -0.058 | 0.160 | 0.280 |   0.617 |   0.086 |   0.208 |   0.672 |   0.078 |   0.218 | 2.824e+00 | 3.661e+00 | 6.521e-01 | 2.832e+02 | 4.271e+01 | 1.262e+02 | 0.0285 | 0.0144 | 0.0090 |   rpm
   248583298 | 4360 |   68 |   51 | 4.737 | 0.064 | 0.040 | -0.273 | 0.240 | 0.280 |   0.549 |   0.053 |   0.075 |   0.599 |   0.056 |   0.079 | 3.589e+00 | 1.230e+00 | 6.038e-01 | 7.378e+02 | 7.867e+01 | 1.104e+02 | 0.0309 | 0.0144 | 0.0090 |   rpm
   248583326 | 5170 |  125 |  104 | 3.553 | 0.847 | 0.605 | -0.506 | 0.400 | 0.480 |   2.532 |   2.097 |   1.677 |   0.913 |   0.190 |   0.045 | 3.740e-02 | 8.848e-01 | 3.235e-02 | 5.944e+02 | 4.798e+02 | 3.895e+02 | 0.0304 | 0.0140 | 0.0100 |   rpm
   248583332 | 3816 |  385 |  321 | 4.938 | 0.150 | 0.150 | -0.165 | 0.200 | 0.320 |   0.313 |   0.153 |   0.119 |   0.338 |   0.189 |   0.157 | 9.768e+00 | 1.018e+01 | 5.620e+00 | 4.842e+02 | 3.250e+02 | 2.227e+02 | 0.0326 | 0.0140 | 0.0100 |   col
   248583338 | 4711 |  139 |  167 | 4.629 | 0.036 | 0.030 |  0.020 | 0.090 | 0.120 |   0.696 |   0.048 |   0.045 |   0.760 |   0.047 |   0.056 | 2.173e+00 | 3.566e-01 | 2.584e-01 | 2.353e+02 | 2.690e+01 | 2.866e+01 | 0.0281 | 0.0112 | 0.0080 |   lam
   248583368 | 3919 |   39 |   39 | 4.917 | 0.020 | 0.020 | -0.268 | 0.060 | 0.050 |   0.368 |   0.009 |   0.007 |   0.410 |   0.008 |   0.008 | 8.168e+00 | 4.901e-01 | 4.901e-01 | 1.343e+02 | 5.427e+00 | 4.030e+00 | 0.0363 | 0.0010 | 0.0124 |   rpm
   248583379 | 6168 |  122 |  122 | 4.215 | 0.090 | 0.144 | -0.241 | 0.150 | 0.150 |   1.309 |   0.259 |   0.158 |   1.072 |   0.117 |   0.100 | 4.592e-01 | 1.747e-01 | 1.850e-01 | 5.108e+02 | 1.147e+02 | 6.076e+01 | 0.0316 | 0.0126 | 0.0090 |   lam
   248583382 | 5945 |   95 |   95 | 4.324 | 0.110 | 0.154 | -0.141 | 0.150 | 0.210 |   1.104 |   0.275 |   0.162 |   1.011 |   0.103 |   0.074 | 7.055e-01 | 3.623e-01 | 3.106e-01 | 5.089e+02 | 1.371e+02 | 7.973e+01 | 0.0351 | 0.0130 | 0.0130 |   rpm
   248583428 | 4150 |  149 |  149 | 0.594 | 4.128 | 0.430 | -1.195 | 1.150 | 0.250 |  84.387 |  36.471 |  83.819 |   0.827 |   0.017 |   0.202 | 1.352e-06 | 3.459e+00 | 5.952e-07 | 5.294e+04 | 6.844e+03 | 5.253e+04 | 0.0356 | 0.0112 | 0.0070 |   rpm
   248583531 | 3611 |  100 |   57 | 4.994 | 0.036 | 0.030 |  0.003 | 0.150 | 0.150 |   0.281 |   0.029 |   0.031 |   0.289 |   0.039 |   0.047 | 1.253e+01 | 2.886e+00 | 1.988e+00 | 1.675e+02 | 1.906e+01 | 2.500e+01 | 0.0285 | 0.0126 | 0.0090 |   rpm
   248583544 | 3527 |   35 |   99 | 5.021 | 0.104 | 0.020 |  0.079 | 0.050 | 0.220 |   0.264 |   0.005 |   0.078 |   0.263 |   0.005 |   0.093 | 1.443e+01 | 1.153e+01 | 8.660e-01 | 7.040e+01 | 3.182e+00 | 2.097e+01 | 0.0206 | 0.0018 | 0.0096 |   rpm
   248583546 | 3890 |  494 |  309 | 4.920 | 0.115 | 0.161 | -0.280 | 0.250 | 0.400 |   0.352 |   0.157 |   0.108 |   0.388 |   0.179 |   0.149 | 8.391e+00 | 7.415e+00 | 4.466e+00 | 7.683e+02 | 6.043e+02 | 2.946e+02 | 0.0336 | 0.0126 | 0.0108 |   rpm
   248583650 | 5358 |  156 |  125 | 3.754 | 0.840 | 1.176 | -0.917 | 0.550 | 0.990 |   1.729 |   4.300 |   1.119 |   0.843 |   0.058 |   0.068 | 8.286e-02 | 1.551e+00 | 8.158e-02 | 1.664e+03 | 4.026e+03 | 1.067e+03 | 0.0294 | 0.0132 | 0.0060 |   rpm
   248583660 | 5155 |  154 |  154 | 4.576 | 0.030 | 0.030 | -0.064 | 0.120 | 0.120 |   0.778 |   0.040 |   0.046 |   0.841 |   0.042 |   0.051 | 1.736e+00 | 2.118e-01 | 1.888e-01 | 3.008e+02 | 2.826e+01 | 2.583e+01 | 0.0325 | 0.0144 | 0.0120 |   lam
   248583671 | 4855 |   76 |   96 | 2.661 | 0.748 | 0.408 | -0.554 | 0.420 | 0.420 |   6.948 |   3.983 |   3.683 |   0.941 |   0.191 |   0.064 | 2.235e-03 | 2.063e-02 | 1.681e-03 | 1.771e+03 | 1.133e+03 | 8.550e+02 | 0.0339 | 0.0140 | 0.0120 |   rpm
   248583675 | 6179 |  152 |  101 | 4.168 | 0.150 | 0.210 | -0.715 | 0.300 | 0.420 |   1.265 |   0.409 |   0.203 |   0.900 |   0.137 |   0.069 | 4.100e-01 | 2.519e-01 | 2.101e-01 | 6.207e+02 | 2.036e+02 | 9.288e+01 | 0.0311 | 0.0108 | 0.0060 |   rpm
   248583699 | 3680 |  675 |  307 | 4.990 | 0.125 | 0.225 | -0.228 | 0.250 | 0.450 |   0.278 |   0.222 |   0.095 |   0.284 |   0.276 |   0.125 | 1.282e+01 | 1.305e+01 | 8.651e+00 | 5.456e+02 | 6.409e+02 | 2.324e+02 | 0.0319 | 0.0140 | 0.0100 |   col
   248583757 | 4109 |  300 |  250 | 4.790 | 0.102 | 0.085 | -0.153 | 0.200 | 0.280 |   0.473 |   0.106 |   0.099 |   0.546 |   0.090 |   0.126 | 4.617e+00 | 2.468e+00 | 1.386e+00 | 6.500e+02 | 1.874e+02 | 1.704e+02 | 0.0328 | 0.0140 | 0.0100 |   rpm
   248583765 | 6182 |  119 |  167 | 4.262 | 0.138 | 0.184 | -0.440 | 0.300 | 0.540 |   1.219 |   0.276 |   0.225 |   0.966 |   0.155 |   0.129 | 5.206e-01 | 3.594e-01 | 2.384e-01 | 4.100e+02 | 8.292e+01 | 8.131e+01 | 0.0325 | 0.0198 | 0.0090 |   rpm
   248583831 | 6213 |  241 |  201 | 4.258 | 0.110 | 0.176 | -0.880 | 0.540 | 0.450 |   1.146 |   0.218 |   0.155 |   0.856 |   0.137 |   0.040 | 5.521e-01 | 2.552e-01 | 2.515e-01 | 1.558e+03 | 3.325e+02 | 2.320e+02 | 0.0331 | 0.0126 | 0.0108 |   rpm
   248583864 | 4151 |  490 |  408 | 4.802 | 0.150 | 0.150 | -0.268 | 0.250 | 0.350 |   0.442 |   0.163 |   0.139 |   0.500 |   0.159 |   0.191 | 5.105e+00 | 6.271e+00 | 2.487e+00 | 5.239e+02 | 3.102e+02 | 2.241e+02 | 0.0319 | 0.0126 | 0.0090 |   col
   248584038 | 3847 |  518 |  324 | 4.935 | 0.110 | 0.154 | -0.280 | 0.250 | 0.400 |   0.324 |   0.143 |   0.099 |   0.380 |   0.175 |   0.146 | 8.797e+00 | 7.584e+00 | 4.625e+00 | 7.417e+02 | 5.724e+02 | 2.812e+02 | 0.0336 | 0.0126 | 0.0108 |   rpm
   248584066 | 4024 |   64 |   40 | 5.045 | 0.025 | 0.075 | -0.797 | 0.240 | 0.240 |   0.255 |   0.060 |   0.023 |   0.266 |   0.084 |   0.030 | 1.575e+01 | 2.543e+00 | 5.077e+00 | 4.904e+02 | 9.270e+01 | 5.030e+01 | 0.0377 | 0.0084 | 0.0140 |   rpm
   248584067 | 4045 |  557 |  398 | 4.856 | 0.150 | 0.180 | -0.260 | 0.250 | 0.400 |   0.401 |   0.175 |   0.141 |   0.445 |   0.178 |   0.178 | 5.940e+00 | 6.760e+00 | 3.162e+00 | 5.960e+02 | 4.185e+02 | 2.812e+02 | 0.0315 | 0.0126 | 0.0090 |   col
   248584124 | 6088 |  202 |  253 | 4.500 | 0.104 | 0.040 | -1.745 | 0.720 | 0.720 |   0.795 |   0.043 |   0.117 |   0.730 |   0.035 |   0.047 | 1.449e+00 | 7.240e-01 | 1.723e-01 | 9.373e+02 | 2.729e+02 | 2.476e+02 | 0.0369 | 0.0192 | 0.0120 |   rpm
   248584138 | 5052 |   99 |   79 | 4.594 | 0.042 | 0.030 | -0.184 | 0.200 | 0.280 |   0.746 |   0.051 |   0.067 |   0.793 |   0.060 |   0.072 | 1.894e+00 | 3.674e-01 | 2.253e-01 | 5.541e+02 | 4.375e+01 | 7.084e+01 | 0.0334 | 0.0120 | 0.0100 |   rpm
   248584152 | 5048 |   60 |   80 | 3.278 | 0.140 | 0.168 | -0.671 | 0.150 | 0.120 |   3.561 |   0.642 |   0.544 |   0.916 |   0.044 |   0.018 | 1.836e-02 | 1.355e-02 | 7.796e-03 | 1.690e+03 | 3.001e+02 | 2.549e+02 | 0.0331 | 0.0144 | 0.0090 |   lam
   248584165 | 3689 |  431 |  308 | 4.997 | 0.120 | 0.168 | -0.165 | 0.200 | 0.320 |   0.281 |   0.148 |   0.097 |   0.293 |   0.183 |   0.131 | 1.127e+01 | 1.174e+01 | 5.749e+00 | 4.703e+02 | 3.432e+02 | 1.984e+02 | 0.0306 | 0.0140 | 0.0100 |   col
   248584181 | 6260 |  127 |  127 | 4.143 | 0.168 | 0.140 | -0.161 | 0.200 | 0.280 |   1.420 |   0.295 |   0.244 |   1.167 |   0.139 |   0.139 | 3.418e-01 | 2.859e-01 | 1.358e-01 | 4.598e+02 | 1.098e+02 | 8.863e+01 | 0.0332 | 0.0140 | 0.0100 |   rpm
   248584280 | 3845 |   92 |  162 | 4.913 | 0.088 | 0.055 | -0.096 | 0.150 | 0.210 |   0.360 |   0.065 |   0.079 |   0.389 |   0.090 |   0.105 | 7.877e+00 | 4.810e+00 | 1.832e+00 | 1.934e+02 | 3.966e+01 | 4.990e+01 | 0.0293 | 0.0144 | 0.0080 |   rpm
   248584328 | 4533 |   91 |  109 | 4.671 | 0.042 | 0.035 | -0.058 | 0.150 | 0.210 |   0.642 |   0.036 |   0.067 |   0.713 |   0.029 |   0.076 | 2.637e+00 | 6.522e-01 | 3.402e-01 | 2.230e+02 | 2.265e+01 | 2.824e+01 | 0.0265 | 0.0112 | 0.0080 |   rpm
   248584350 | 5558 |   66 |   88 | 4.481 | 0.055 | 0.220 | -0.152 | 0.250 | 0.400 |   0.906 |   0.204 |   0.099 |   0.909 |   0.073 |   0.102 | 1.191e+00 | 2.947e-01 | 5.427e-01 | 3.465e+02 | 8.354e+01 | 4.023e+01 | 0.0315 | 0.0200 | 0.0040 |   rpm
   248584363 | 3536 |  236 |  331 | 5.048 | 0.126 | 0.090 | -0.100 | 0.200 | 0.240 |   0.219 |   0.084 |   0.071 |   0.208 |   0.129 |   0.081 | 1.778e+01 | 1.578e+01 | 7.308e+00 | 2.645e+02 | 1.442e+02 | 1.076e+02 | 0.0286 | 0.0140 | 0.0100 |   col
   248584374 | 3730 |  429 |  357 | 5.000 | 0.135 | 0.162 | -0.230 | 0.250 | 0.350 |   0.264 |   0.144 |   0.093 |   0.275 |   0.191 |   0.136 | 1.238e+01 | 1.440e+01 | 6.657e+00 | 6.025e+02 | 4.445e+02 | 2.921e+02 | 0.0319 | 0.0140 | 0.0100 |   col
   248584479 | 6023 |   96 |   96 | 4.227 | 0.180 | 0.252 | -0.343 | 0.250 | 0.250 |   1.269 |   0.437 |   0.325 |   0.990 |   0.141 |   0.121 | 4.928e-01 | 4.571e-01 | 2.962e-01 | 4.576e+02 | 1.429e+02 | 1.273e+02 | 0.0374 | 0.0154 | 0.0110 |   rpm
   248584499 | 3648 |  409 |  292 | 5.010 | 0.115 | 0.138 | -0.165 | 0.200 | 0.320 |   0.255 |   0.150 |   0.082 |   0.255 |   0.195 |   0.109 | 1.414e+01 | 1.311e+01 | 7.705e+00 | 4.352e+02 | 2.904e+02 | 1.742e+02 | 0.0310 | 0.0126 | 0.0090 |   col
   248584505 | 4625 |  185 |  148 | 4.636 | 0.035 | 0.035 |  0.013 | 0.100 | 0.120 |   0.676 |   0.043 |   0.049 |   0.747 |   0.046 |   0.055 | 2.317e+00 | 4.178e-01 | 2.990e-01 | 2.134e+02 | 2.275e+01 | 2.822e+01 | 0.0275 | 0.0112 | 0.0070 |   lam
   248584527 | 3781 |  522 |  326 | 4.938 | 0.125 | 0.175 | -0.210 | 0.250 | 0.350 |   0.316 |   0.169 |   0.110 |   0.342 |   0.223 |   0.159 | 9.646e+00 | 9.823e+00 | 5.493e+00 | 4.163e+02 | 4.075e+02 | 1.806e+02 | 0.0315 | 0.0126 | 0.0108 |   col
   248584530 | 4898 |  145 |  174 | 4.603 | 0.030 | 0.030 |  0.004 | 0.120 | 0.120 |   0.742 |   0.039 |   0.051 |   0.802 |   0.041 |   0.049 | 1.936e+00 | 2.869e-01 | 2.106e-01 | 3.291e+02 | 2.762e+01 | 3.511e+01 | 0.0290 | 0.0112 | 0.0070 |   lam
   248584558 | 3441 |  124 |  103 | 5.110 | 0.035 | 0.035 | -0.143 | 0.200 | 0.200 |   0.191 |   0.025 |   0.018 |   0.172 |   0.030 |   0.017 | 2.445e+01 | 4.610e+00 | 4.577e+00 | 1.113e+02 | 2.055e+01 | 1.118e+01 | 0.0212 | 0.0144 | 0.0060 |   rpm
   248584705 | 3719 |  391 |  293 | 4.978 | 0.110 | 0.154 | -0.098 | 0.160 | 0.280 |   0.302 |   0.143 |   0.097 |   0.305 |   0.213 |   0.133 | 1.034e+01 | 9.136e+00 | 5.503e+00 | 1.972e+02 | 1.670e+02 | 7.894e+01 | 0.0268 | 0.0126 | 0.0090 |   col
   248584821 | 4048 |   49 |   49 | 4.827 | 0.045 | 0.045 | -0.133 | 0.200 | 0.200 |   0.453 |   0.046 |   0.050 |   0.518 |   0.052 |   0.062 | 5.325e+00 | 1.410e+00 | 9.466e-01 | 7.069e+02 | 8.991e+01 | 7.977e+01 | 0.0301 | 0.0112 | 0.0070 |   rpm
   248584822 | 3927 |  486 |  417 | 4.919 | 0.145 | 0.174 | -0.210 | 0.250 | 0.350 |   0.362 |   0.166 |   0.132 |   0.378 |   0.181 |   0.181 | 8.050e+00 | 9.161e+00 | 4.285e+00 | 5.730e+02 | 3.956e+02 | 2.678e+02 | 0.0315 | 0.0126 | 0.0090 |   col
   248584844 | 4144 |   65 |   49 | 1.336 | 0.375 | 0.525 | -0.374 | 0.250 | 0.550 |  30.996 |  18.997 |   8.459 |   0.972 |   0.046 |   0.116 | 2.664e-05 | 6.680e-05 | 2.073e-05 | 3.061e+03 | 1.702e+03 | 9.432e+02 | 0.0312 | 0.0176 | 0.0080 |   rpm
   248584853 | 5177 |  125 |  125 | 3.690 | 0.090 | 0.075 | -0.368 | 0.150 | 0.180 |   2.303 |   0.342 |   0.217 |   1.003 |   0.130 |   0.050 | 7.470e-02 | 2.794e-02 | 1.738e-02 | 9.108e+02 | 1.149e+02 | 8.586e+01 | 0.0323 | 0.0108 | 0.0048 |   lam
   248584862 | 4981 |  199 |  159 | 4.580 | 0.030 | 0.030 |  0.008 | 0.100 | 0.100 |   0.763 |   0.047 |   0.044 |   0.832 |   0.040 |   0.050 | 1.774e+00 | 2.394e-01 | 2.110e-01 | 3.786e+02 | 4.076e+01 | 3.680e+01 | 0.0321 | 0.0112 | 0.0080 |   lam
   248584905 | 3628 |  574 |  319 | 5.035 | 0.115 | 0.184 | -0.185 | 0.240 | 0.400 |   0.250 |   0.176 |   0.079 |   0.237 |   0.216 |   0.098 | 1.508e+01 | 1.365e+01 | 8.963e+00 | 4.985e+02 | 5.580e+02 | 2.070e+02 | 0.0319 | 0.0140 | 0.0100 |   col
   248584946 | 3804 |  442 |  315 | 4.926 | 0.135 | 0.162 | -0.136 | 0.200 | 0.280 |   0.323 |   0.151 |   0.119 |   0.362 |   0.206 |   0.171 | 8.047e+00 | 1.171e+01 | 4.239e+00 | 3.685e+02 | 2.473e+02 | 1.695e+02 | 0.0310 | 0.0126 | 0.0108 |   col
   248584968 | 5863 |   94 |   94 | 4.321 | 0.130 | 0.312 | -0.070 | 0.160 | 0.240 |   1.153 |   0.501 |   0.209 |   1.051 |   0.043 |   0.094 | 6.216e-01 | 4.100e-01 | 4.177e-01 | 3.622e+02 | 1.652e+02 | 7.581e+01 | 0.0371 | 0.0176 | 0.0132 |   rpm
   248584998 | 3698 |  130 |  108 | 4.981 | 0.035 | 0.042 | -0.092 | 0.200 | 0.240 |   0.301 |   0.040 |   0.035 |   0.322 |   0.048 |   0.048 | 1.119e+01 | 2.768e+00 | 1.882e+00 | 1.992e+02 | 2.585e+01 | 2.713e+01 | 0.0260 | 0.0108 | 0.0060 |   rpm
   248585004 | 5140 |  102 |   81 | 4.549 | 0.055 | 1.232 | -0.503 | 0.420 | 0.300 |   0.814 |   2.559 |   0.110 |   0.853 |   0.065 |   0.119 | 1.530e+00 | 6.017e-01 | 1.509e+00 | 5.344e+02 | 1.595e+03 | 8.888e+01 | 0.0320 | 0.0140 | 0.0100 |   rpm
   248585009 | 4587 |   73 |   91 | 4.657 | 0.040 | 0.025 | -0.021 | 0.150 | 0.240 |   0.662 |   0.031 |   0.064 |   0.728 |   0.037 |   0.075 | 2.512e+00 | 5.081e-01 | 2.629e-01 | 1.298e+02 | 1.044e+01 | 1.423e+01 | 0.0221 | 0.0084 | 0.0070 |   rpm
   248585022 | 3704 |  373 |  280 | 4.999 | 0.095 | 0.133 | -0.185 | 0.200 | 0.320 |   0.263 |   0.127 |   0.073 |   0.288 |   0.164 |   0.102 | 1.258e+01 | 9.034e+00 | 6.010e+00 | 6.257e+02 | 4.146e+02 | 2.161e+02 | 0.0317 | 0.0140 | 0.0100 |   rpm
   248585025 | 3785 |  431 |  359 | 4.946 | 0.135 | 0.162 | -0.228 | 0.250 | 0.350 |   0.321 |   0.152 |   0.119 |   0.352 |   0.166 |   0.166 | 9.634e+00 | 1.073e+01 | 5.076e+00 | 6.046e+02 | 3.873e+02 | 2.708e+02 | 0.0319 | 0.0140 | 0.0100 |   col
   248585114 | 5818 |  138 |  138 | 4.086 | 0.135 | 0.135 | -0.008 | 0.100 | 0.100 |   1.533 |   0.297 |   0.294 |   1.074 |   0.108 |   0.054 | 2.753e-01 | 2.098e-01 | 1.036e-01 | 6.446e+02 | 1.233e+02 | 1.035e+02 | 0.0349 | 0.0200 | 0.0100 |   lam
   248585127 | 3143 |   37 |   37 | 5.178 | 0.020 | 0.027 | -0.082 | 0.240 | 0.120 |   0.155 |   0.009 |   0.004 |   0.133 |   0.007 |   0.003 | 3.540e+01 | 2.124e+00 | 3.850e+00 | 6.399e+01 | 4.003e+01 | 2.463e+01 | 0.0125 | 0.0136 | 0.0040 |   rpm
   248585172 | 5939 |   93 |  116 | 4.139 | 0.260 | 0.260 | -0.169 | 0.200 | 0.320 |   1.382 |   0.716 |   0.406 |   1.041 |   0.187 |   0.155 | 3.582e-01 | 5.732e-01 | 2.444e-01 | 4.259e+02 | 2.116e+02 | 1.414e+02 | 0.0318 | 0.0128 | 0.0080 |   rpm
   248585205 | 3659 |  665 |  332 | 4.999 | 0.120 | 0.216 | -0.230 | 0.250 | 0.450 |   0.251 |   0.197 |   0.085 |   0.268 |   0.256 |   0.116 | 1.282e+01 | 1.305e+01 | 8.023e+00 | 5.773e+02 | 6.985e+02 | 2.496e+02 | 0.0328 | 0.0126 | 0.0108 |   col
   248585225 | 3775 |  421 |  301 | 4.949 | 0.125 | 0.175 | -0.136 | 0.200 | 0.280 |   0.319 |   0.159 |   0.123 |   0.341 |   0.190 |   0.159 | 9.575e+00 | 9.975e+00 | 5.509e+00 | 3.666e+02 | 2.574e+02 | 1.730e+02 | 0.0310 | 0.0126 | 0.0108 |   col
   248585231 | 4286 |  168 |  168 | 4.775 | 0.084 | 0.070 | -0.316 | 0.250 | 0.250 |   0.499 |   0.079 |   0.081 |   0.562 |   0.088 |   0.088 | 4.219e+00 | 1.823e+00 | 1.273e+00 | 4.109e+02 | 8.198e+01 | 8.058e+01 | 0.0316 | 0.0140 | 0.0100 |   rpm
   248585235 | 3514 |   35 |   42 | 5.041 | 0.040 | 0.020 |  0.028 | 0.060 | 0.100 |   0.242 |   0.011 |   0.032 |   0.236 |   0.012 |   0.036 | 1.651e+01 | 4.181e+00 | 1.279e+00 | 1.574e+02 | 5.757e+00 | 2.349e+01 | 0.0301 | 0.0110 | 0.0110 |   rpm
   248585270 | 3461 |  104 |  104 | 5.071 | 0.042 | 0.035 |  0.028 | 0.160 | 0.200 |   0.209 |   0.032 |   0.023 |   0.198 |   0.035 |   0.030 | 1.997e+01 | 4.317e+00 | 3.550e+00 | 1.388e+02 | 2.203e+01 | 2.249e+01 | 0.0239 | 0.0084 | 0.0070 |   rpm
   248585334 | 5042 |   60 |   60 | 4.614 | 0.060 | 0.020 | -0.505 | 0.120 | 0.450 |   0.687 |   0.018 |   0.076 |   0.709 |   0.017 |   0.064 | 2.185e+00 | 6.297e-01 | 1.311e-01 | 2.192e+02 | 6.577e+00 | 1.407e+01 | 0.0317 | 0.0064 | 0.0040 |   rpm
   248585439 | 3936 |  336 |  336 | 4.889 | 0.144 | 0.120 | -0.153 | 0.200 | 0.280 |   0.368 |   0.146 |   0.132 |   0.418 |   0.139 |   0.194 | 6.952e+00 | 8.118e+00 | 2.952e+00 | 4.727e+02 | 2.137e+02 | 1.923e+02 | 0.0329 | 0.0140 | 0.0100 |   col
   248585479 | 5916 |   96 |   96 | 4.322 | 0.110 | 0.242 | -0.059 | 0.150 | 0.210 |   1.133 |   0.387 |   0.142 |   1.043 |   0.090 |   0.090 | 6.454e-01 | 3.588e-01 | 3.788e-01 | 4.216e+02 | 1.513e+02 | 6.605e+01 | 0.0385 | 0.0168 | 0.0140 |   rpm
   248585499 | 4047 |  163 |  163 | 4.815 | 0.055 | 0.055 | -0.091 | 0.210 | 0.090 |   0.465 |   0.066 |   0.058 |   0.526 |   0.065 |   0.065 | 5.020e+00 | 1.507e+00 | 1.159e+00 | 1.017e+02 | 2.499e+01 | 1.386e+01 | 0.0164 | 0.0072 | 0.0040 |   rpm
   248585512 | 6180 |   75 |  100 | 4.262 | 0.120 | 0.160 | -0.510 | 0.300 | 0.300 |   1.179 |   0.289 |   0.171 |   0.968 |   0.140 |   0.105 | 5.720e-01 | 2.702e-01 | 2.718e-01 | 5.890e+02 | 1.373e+02 | 8.188e+01 | 0.0312 | 0.0080 | 0.0080 |   rpm
   248585576 | 3507 |   83 |  104 | 5.032 | 0.040 | 0.040 |  0.066 | 0.140 | 0.100 |   0.236 |   0.040 |   0.029 |   0.226 |   0.066 |   0.037 | 1.623e+01 | 4.202e+00 | 3.918e+00 | 9.616e+01 | 2.357e+01 | 1.647e+01 | 0.0183 | 0.0098 | 0.0056 |   rpm
   248585705 | 6279 |  334 |  334 | 4.274 | 0.198 | 0.165 | -1.239 | 0.450 | 0.900 |   1.044 |   0.232 |   0.223 |   0.795 |   0.050 |   0.031 | 6.151e-01 | 6.122e-01 | 2.692e-01 | 2.453e+03 | 7.012e+02 | 6.236e+02 | 0.0324 | 0.0144 | 0.0096 |   rpm
   248585727 | 3711 |  423 |  302 | 4.990 | 0.125 | 0.150 | -0.210 | 0.250 | 0.300 |   0.280 |   0.147 |   0.096 |   0.300 |   0.189 |   0.135 | 1.131e+01 | 1.178e+01 | 6.505e+00 | 5.070e+02 | 3.640e+02 | 2.119e+02 | 0.0319 | 0.0140 | 0.0100 |   col
