# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   210644824 | 6175 |  377 |  452 | 4.210 | 0.171 | 0.020 | -0.188 | 0.180 | 0.150 |   1.348 |   0.130 |   0.247 |   1.083 |   0.241 |   0.022 | 4.299e-01 | 3.596e-01 | 2.869e-02 | 3.262e+02 | 6.871e+01 | 6.686e+01 | 0.8061 | 0.1050 | 0.2100 |   rpm
   210644843 | 4826 |  145 |  116 | 2.517 | 0.600 | 0.180 | -0.388 | 0.250 | 0.300 |   9.241 |   2.191 |   4.360 |   1.087 |   0.160 |   0.160 | 1.300e-03 | 9.074e-03 | 5.622e-04 | 2.069e+03 | 4.531e+02 | 9.267e+02 | 0.3522 | 0.1296 | 0.1080 |   rpm
   210644943 | 4011 |  343 |  343 | 4.830 | 0.138 | 0.115 | -0.115 | 0.200 | 0.240 |   0.426 |   0.123 |   0.127 |   0.487 |   0.133 |   0.187 | 5.602e+00 | 6.156e+00 | 2.303e+00 | 3.806e+02 | 1.632e+02 | 1.497e+02 | 0.3749 | 0.1560 | 0.1872 |   col
   210644997 | 6246 |  188 |  188 | 4.235 | 0.110 | 0.176 | -0.088 | 0.160 | 0.280 |   1.339 |   0.295 |   0.205 |   1.184 |   0.089 |   0.142 | 4.602e-01 | 2.525e-01 | 2.108e-01 | 2.119e+02 | 4.345e+01 | 3.605e+01 | 0.1621 | 0.0882 | 0.0630 |   rpm
   210645034 | 4921 |  138 |   79 | 2.429 | 0.330 | 0.050 | -0.498 | 0.240 | 0.200 |  10.415 |   0.745 |   2.046 |   1.065 |   0.271 |   0.123 | 9.338e-04 | 1.522e-03 | 1.390e-04 | 1.722e+03 | 1.880e+02 | 2.325e+02 | 0.2315 | 0.0912 | 0.0912 |   rpm
   210645089 | 3779 |   61 |   61 | 4.892 | 0.054 | 0.045 |  0.102 | 0.080 | 0.100 |   0.378 |   0.047 |   0.050 |   0.424 |   0.042 |   0.053 | 7.392e+00 | 2.219e+00 | 1.452e+00 | 2.545e+02 | 3.502e+01 | 3.648e+01 | 0.3261 | 0.0476 | 0.0408 |   rpm
   210645116 | 4663 |  139 |  139 | 2.418 | 0.165 | 0.297 | -0.211 | 0.200 | 0.320 |  11.545 |   4.695 |   1.682 |   1.251 |   0.353 |   0.252 | 7.715e-04 | 5.089e-04 | 4.914e-04 | 9.894e+02 | 3.367e+02 | 1.137e+02 | 0.2986 | 0.1344 | 0.1120 |   rpm
   210645185 | 6152 |  321 |  214 | 4.159 | 0.175 | 0.210 | -0.153 | 0.200 | 0.320 |   1.472 |   0.334 |   0.351 |   1.091 |   0.245 |   0.122 | 3.384e-01 | 3.215e-01 | 1.649e-01 | 4.785e+02 | 1.086e+02 | 1.015e+02 | 0.3480 | 0.1080 | 0.1296 |   rpm
   210645281 | 3485 |  330 |  275 | 5.076 | 0.085 | 0.102 | -0.108 | 0.200 | 0.360 |   0.212 |   0.094 |   0.051 |   0.195 |   0.155 |   0.055 | 2.019e+01 | 1.037e+01 | 9.788e+00 | 4.806e+01 | 1.828e+01 | 1.542e+01 | 0.0588 | 0.0650 | 0.0250 |   rpm
   210645289 | 3543 |  115 |  254 | 5.021 | 0.132 | 0.055 |  0.014 | 0.120 | 0.150 |   0.243 |   0.055 |   0.075 |   0.237 |   0.083 |   0.100 | 1.515e+01 | 1.564e+01 | 4.176e+00 | 9.154e+01 | 2.558e+01 | 3.562e+01 | 0.1444 | 0.0850 | 0.1020 |   col
   210645340 | 6347 |  303 |  202 | 4.034 | 0.245 | 0.245 | -0.043 | 0.120 | 0.150 |   1.744 |   0.796 |   0.546 |   1.338 |   0.258 |   0.184 | 2.124e-01 | 3.089e-01 | 1.258e-01 | 6.134e+02 | 2.749e+02 | 1.628e+02 | 0.3262 | 0.1442 | 0.1030 |   rpm
   210645527 | 6202 |  190 |  190 | 4.219 | 0.100 | 0.140 | -0.037 | 0.150 | 0.240 |   1.353 |   0.268 |   0.144 |   1.181 |   0.117 |   0.140 | 4.630e-01 | 1.616e-01 | 1.929e-01 | 1.140e+02 | 1.716e+01 | 1.716e+01 | 0.1972 | 0.0828 | 0.0828 |   plx
   210645636 | 3642 |  129 |   86 | 4.996 | 0.036 | 0.054 | -0.025 | 0.100 | 0.140 |   0.287 |   0.050 |   0.033 |   0.297 |   0.076 |   0.051 | 1.244e+01 | 2.346e+00 | 3.325e+00 | 1.626e+02 | 4.268e+01 | 1.941e+01 | 0.2388 | 0.0504 | 0.0756 |   rpm
   210645732 | 3667 |  116 |   43 | 4.991 | 0.020 | 0.084 | -0.016 | 0.060 | 0.060 |   0.292 |   0.089 |   0.006 |   0.312 |   0.108 |   0.010 | 1.221e+01 | 7.323e-01 | 4.504e+00 | 9.942e+01 | 3.334e+01 | 2.983e+00 | 0.1075 | 0.0612 | 0.0510 |   rpm
   210645745 | 4721 |  123 |  172 | 2.427 | 0.486 | 0.162 | -0.286 | 0.200 | 0.320 |  10.733 |   2.686 |   4.453 |   1.172 |   0.234 |   0.234 | 8.284e-04 | 2.531e-03 | 4.831e-04 | 1.700e+03 | 4.851e+02 | 6.710e+02 | 0.6219 | 0.1044 | 0.1218 |   rpm
   210645805 | 6002 |  186 |  223 | 4.223 | 0.210 | 0.294 | -0.133 | 0.180 | 0.240 |   1.288 |   0.584 |   0.302 |   1.065 |   0.153 |   0.096 | 4.575e-01 | 5.434e-01 | 3.046e-01 | 4.697e+02 | 1.775e+02 | 1.288e+02 | 0.2556 | 0.1032 | 0.1032 |   rpm
   210645839 | 5843 |  230 |  184 | 4.383 | 0.096 | 0.288 | -0.284 | 0.240 | 0.400 |   1.007 |   0.396 |   0.105 |   0.928 |   0.082 |   0.071 | 8.406e-01 | 3.065e-01 | 5.098e-01 | 1.387e+02 | 5.759e+01 | 2.054e+01 | 0.1825 | 0.0972 | 0.0810 |   rpm
   210645880 | 3671 |   89 |  134 | 4.918 | 0.090 | 0.045 |  0.135 | 0.100 | 0.120 |   0.349 |   0.039 |   0.078 |   0.375 |   0.045 |   0.099 | 8.592e+00 | 5.152e+00 | 1.799e+00 | 1.130e+02 | 2.311e+01 | 3.141e+01 | 0.1244 | 0.1190 | 0.0680 |   rpm
   210645922 | 3691 |  145 |  116 | 4.974 | 0.045 | 0.072 | -0.001 | 0.120 | 0.240 |   0.307 |   0.067 |   0.046 |   0.331 |   0.090 |   0.064 | 1.056e+01 | 3.361e+00 | 2.980e+00 | 1.123e+02 | 3.251e+01 | 1.950e+01 | 0.1921 | 0.0560 | 0.0672 |   rpm
   210645948 | 3614 |  106 |   85 | 4.999 | 0.045 | 0.063 |  0.020 | 0.150 | 0.150 |   0.281 |   0.062 |   0.044 |   0.290 |   0.076 |   0.065 | 1.265e+01 | 4.258e+00 | 3.633e+00 | 8.821e+01 | 2.061e+01 | 1.671e+01 | 0.1285 | 0.0510 | 0.0612 |   rpm
   210646015 | 3721 |  118 |   44 | 4.968 | 0.035 | 0.091 | -0.065 | 0.120 | 0.060 |   0.313 |   0.085 |   0.035 |   0.339 |   0.097 |   0.054 | 1.040e+01 | 2.395e+00 | 3.529e+00 | 2.399e+02 | 7.288e+01 | 2.510e+01 | 0.3433 | 0.0836 | 0.0308 |   rpm
   210646017 | 6642 |  275 |  330 | 3.908 | 0.110 | 0.060 | -0.028 | 0.060 | 0.100 |   2.293 |   0.191 |   0.366 |   1.599 |   0.102 |   0.225 | 1.278e-01 | 7.015e-02 | 2.511e-02 | 8.525e+02 | 4.844e+01 | 1.564e+02 | 0.6389 | 0.1032 | 0.1032 |   rpm
   210646034 | 6146 |  286 |  204 | 4.202 | 0.168 | 0.105 | -0.222 | 0.200 | 0.160 |   1.345 |   0.239 |   0.275 |   1.105 |   0.113 |   0.136 | 4.100e-01 | 3.694e-01 | 1.231e-01 | 4.950e+02 | 1.056e+02 | 1.125e+02 | 0.4136 | 0.1064 | 0.0760 |   rpm
   210646245 | 3996 |  683 |  455 | 4.860 | 0.186 | 0.186 | -0.238 | 0.250 | 0.350 |   0.377 |   0.207 |   0.154 |   0.415 |   0.243 |   0.203 | 7.008e+00 | 9.233e+00 | 4.452e+00 | 7.673e+02 | 6.582e+02 | 3.543e+02 | 0.3343 | 0.1824 | 0.1520 |   col
   210646286 | 4978 |  150 |  120 | 3.427 | 0.222 | 0.999 | -0.343 | 0.200 | 0.400 |   3.384 |   6.420 |   0.887 |   1.026 |   0.203 |   0.113 | 2.768e-02 | 3.487e-02 | 2.676e-02 | 7.558e+02 | 1.250e+03 | 1.919e+02 | 0.4850 | 0.0890 | 0.0890 |   rpm
   210646357 | 5884 |  239 |  239 | 4.263 | 0.150 | 0.330 | -0.032 | 0.080 | 0.200 |   1.237 |   0.636 |   0.255 |   1.091 |   0.076 |   0.091 | 4.941e-01 | 3.948e-01 | 3.414e-01 | 4.403e+02 | 1.914e+02 | 1.001e+02 | 0.5368 | 0.0900 | 0.0900 |   rpm
   210646402 | 5766 |  273 |  227 | 4.437 | 0.090 | 0.324 | -0.510 | 0.250 | 0.350 |   0.929 |   0.450 |   0.153 |   0.866 |   0.054 |   0.086 | 1.067e+00 | 4.931e-01 | 7.256e-01 | 3.839e+02 | 1.787e+02 | 6.679e+01 | 0.2782 | 0.1498 | 0.1070 |   rpm
   210646548 | 3599 |   57 |   43 | 5.013 | 0.035 | 0.042 | -0.064 | 0.080 | 0.080 |   0.258 |   0.039 |   0.029 |   0.256 |   0.052 |   0.032 | 1.392e+01 | 3.205e+00 | 2.605e+00 | 4.521e+02 | 5.986e+01 | 6.267e+01 | 0.1425 | 0.0522 | 0.0290 |   rpm
   210646667 | 4694 |  143 |  143 | 2.433 | 0.180 | 0.216 | -0.123 | 0.150 | 0.210 |  11.497 |   3.273 |   0.973 |   1.421 |   0.518 |   0.324 | 8.471e-04 | 6.250e-04 | 4.106e-04 | 5.413e+02 | 1.487e+02 | 4.443e+01 | 0.5571 | 0.1068 | 0.1068 |   rpm
   210646715 | 4093 |   80 |   64 | 1.184 | 0.180 | 0.216 | -0.494 | 0.180 | 0.240 |  40.921 |  11.120 |   7.429 |   1.037 |   0.102 |   0.085 | 1.272e-05 | 1.097e-05 | 6.688e-06 | 2.198e+03 | 5.652e+02 | 3.315e+02 | 0.2232 | 0.1148 | 0.0984 |   rpm
   210646763 | 3511 |  163 |  163 | 5.044 | 0.078 | 0.078 | -0.021 | 0.150 | 0.210 |   0.223 |   0.073 |   0.048 |   0.215 |   0.112 |   0.051 | 1.710e+01 | 8.782e+00 | 5.802e+00 | 1.797e+02 | 6.995e+01 | 4.307e+01 | 0.3435 | 0.1176 | 0.0980 |   rpm
   210646777 | 4639 |   75 |   75 | 1.963 | 0.504 | 1.008 | -0.608 | 0.300 | 0.480 |  14.877 |  31.225 |   6.426 |   0.915 |   0.172 |   0.096 | 1.972e-04 | 9.066e-04 | 1.909e-04 | 2.002e+03 | 3.596e+03 | 8.894e+02 | 0.5900 | 0.0840 | 0.0700 |   rpm
   210646805 | 4743 |  141 |  113 | 2.432 | 0.308 | 0.168 | -0.414 | 0.250 | 0.300 |  10.309 |   1.926 |   3.196 |   1.074 |   0.210 |   0.175 | 9.827e-04 | 2.332e-03 | 3.906e-04 | 2.194e+03 | 3.955e+02 | 6.190e+02 | 0.2660 | 0.1316 | 0.1128 |   rpm
   210646889 | 5917 |  167 |  201 | 4.384 | 0.120 | 0.400 | -0.520 | 0.300 | 0.420 |   0.997 |   0.584 |   0.162 |   0.890 |   0.110 |   0.091 | 8.353e-01 | 5.194e-01 | 6.230e-01 | 1.059e+03 | 6.031e+02 | 1.962e+02 | 0.2006 | 0.1040 | 0.0650 |   col
   210646953 | 3707 |   75 |   91 | 4.939 | 0.050 | 0.060 |  0.072 | 0.100 | 0.100 |   0.336 |   0.051 |   0.052 |   0.357 |   0.069 |   0.058 | 9.491e+00 | 3.195e+00 | 2.390e+00 | 2.665e+02 | 4.805e+01 | 4.808e+01 | 0.1744 | 0.0658 | 0.0564 |   rpm
   210646997 | 4277 |  174 |  209 | 4.752 | 0.055 | 0.066 | -0.153 | 0.200 | 0.160 |   0.534 |   0.065 |   0.058 |   0.600 |   0.068 |   0.068 | 3.751e+00 | 1.026e+00 | 9.446e-01 | 2.318e+02 | 4.306e+01 | 3.631e+01 | 0.2121 | 0.1376 | 0.0860 |   rpm
   210647240 | 6169 |  268 |  153 | 4.250 | 0.110 | 0.198 | -0.336 | 0.200 | 0.280 |   1.223 |   0.324 |   0.135 |   1.060 |   0.054 |   0.119 | 5.016e-01 | 2.403e-01 | 2.335e-01 | 4.097e+02 | 9.970e+01 | 4.589e+01 | 0.1984 | 0.1260 | 0.0420 |   rpm
   210647245 | 7464 |  528 |  176 | 4.115 | 0.128 | 0.096 | -0.101 | 0.150 | 0.120 |   1.799 |   0.328 |   0.278 |   1.589 |   0.223 |   0.112 | 2.612e-01 | 1.624e-01 | 7.499e-02 | 6.641e+02 | 9.629e+01 | 1.097e+02 | 0.1828 | 0.2016 | 0.0672 |   rpm
   210647256 | 3621 |  321 |  229 | 5.010 | 0.105 | 0.126 | -0.088 | 0.150 | 0.270 |   0.246 |   0.126 |   0.072 |   0.254 |   0.174 |   0.097 | 1.400e+01 | 1.090e+01 | 6.983e+00 | 3.707e+02 | 2.595e+02 | 1.325e+02 | 0.2982 | 0.1788 | 0.1490 |   col
   210647344 | 6632 |  133 |  160 | 4.175 | 0.114 | 0.133 | -0.034 | 0.080 | 0.120 |   1.505 |   0.333 |   0.200 |   1.343 |   0.114 |   0.095 | 3.669e-01 | 1.574e-01 | 1.443e-01 | 3.455e+02 | 7.141e+01 | 5.007e+01 | 0.2529 | 0.1632 | 0.1020 |   lam
   210647396 | 4800 |   57 |  115 | 2.675 | 0.054 | 0.180 |  0.146 | 0.060 | 0.100 |  11.911 |   1.392 |   0.640 |   2.526 |   0.241 |   0.483 | 1.420e-03 | 2.677e-04 | 5.742e-04 | 1.976e+02 | 3.867e+01 | 3.867e+01 | 0.4527 | 0.0720 | 0.1008 |   plx
   210647548 | 6273 |  192 |  346 | 3.764 | 0.330 | 0.060 | -0.050 | 0.160 | 0.060 |   2.696 |   0.257 |   1.063 |   1.560 |   0.123 |   0.307 | 7.644e-02 | 2.011e-01 | 1.516e-02 | 5.786e+02 | 6.051e+01 | 2.088e+02 | 0.5232 | 0.1340 | 0.1608 |   rpm
   210647774 | 6000 |  180 |  216 | 4.333 | 0.115 | 0.345 | -0.038 | 0.120 | 0.270 |   1.192 |   0.664 |   0.187 |   1.115 |   0.079 |   0.111 | 6.466e-01 | 3.434e-01 | 4.505e-01 | 2.199e+02 | 1.051e+02 | 5.583e+01 | 0.2428 | 0.1092 | 0.1092 |   rpm
   210647804 | 3811 |   38 |  106 | 4.885 | 0.042 | 0.030 |  0.134 | 0.080 | 0.200 |   0.392 |   0.028 |   0.047 |   0.438 |   0.023 |   0.069 | 7.166e+00 | 1.610e+00 | 1.010e+00 | 6.741e+01 | 2.022e+00 | 1.103e+01 | 0.0941 | 0.0018 | 0.0450 |   rpm
   210647813 | 6495 |  350 |  155 | 4.146 | 0.110 | 0.132 | -0.215 | 0.120 | 0.210 |   1.484 |   0.380 |   0.209 |   1.250 |   0.228 |   0.126 | 3.302e-01 | 1.696e-01 | 1.266e-01 | 6.674e+02 | 1.744e+02 | 1.066e+02 | 0.1864 | 0.1722 | 0.0410 |   rpm
   210647818 | 3589 |  139 |  139 | 5.026 | 0.060 | 0.050 | -0.047 | 0.150 | 0.210 |   0.250 |   0.057 |   0.040 |   0.251 |   0.077 |   0.048 | 1.451e+01 | 5.705e+00 | 3.503e+00 | 1.606e+02 | 4.657e+01 | 3.149e+01 | 0.2753 | 0.0800 | 0.0800 |   rpm
   210648137 | 5073 |   50 |   81 | 4.584 | 0.030 | 1.032 | -0.136 | 0.200 | 0.440 |   0.758 |   1.853 |   0.057 |   0.833 |   0.079 |   0.079 | 1.829e+00 | 2.953e-01 | 1.780e+00 | 2.084e+02 | 5.659e+02 | 2.563e+01 | 0.3740 | 0.0996 | 0.0830 |   rpm
   210648155 | 4989 |  205 |  617 | 4.794 | 0.104 | 0.020 | -1.780 | 0.720 | 0.300 |   0.505 |   0.010 |   0.108 |   0.558 |   0.023 |   0.101 | 4.508e+00 | 2.703e+00 | 3.009e-01 | 8.844e+02 | 1.102e+02 | 2.327e+02 | 0.4417 | 0.0720 | 0.3024 |   rpm
   210648285 | 3838 |   75 |   75 | 1.166 | 0.066 | 0.242 | -0.041 | 0.250 | 0.300 |  50.632 |  12.642 |   4.878 |   1.305 |   0.160 |   0.224 | 1.087e-05 | 1.610e-06 | 6.125e-06 | 1.732e+03 | 3.503e+02 | 1.524e+02 | 0.1547 | 0.1190 | 0.0170 |   rpm
   210648452 | 3692 |  145 |  145 | 4.969 | 0.060 | 0.072 | -0.027 | 0.150 | 0.210 |   0.303 |   0.065 |   0.063 |   0.320 |   0.083 |   0.083 | 1.068e+01 | 4.408e+00 | 3.120e+00 | 1.601e+02 | 4.191e+01 | 3.898e+01 | 0.2293 | 0.0920 | 0.0920 |   col
   210648519 | 5376 |  109 |  241 | 3.772 | 0.767 | 0.117 | -0.237 | 0.240 | 0.180 |   2.202 |   0.229 |   1.384 |   1.033 |   0.180 |   0.150 | 9.520e-02 | 1.400e+00 | 2.592e-02 | 5.783e+02 | 6.167e+01 | 3.552e+02 | 0.5419 | 0.0360 | 0.2280 |   rpm
   210648642 | 6226 |  262 |  262 | 4.209 | 0.140 | 0.224 | -0.073 | 0.120 | 0.210 |   1.376 |   0.403 |   0.217 |   1.183 |   0.165 |   0.137 | 3.982e-01 | 2.566e-01 | 2.093e-01 | 5.309e+02 | 1.638e+02 | 9.697e+01 | 0.2623 | 0.1512 | 0.1260 |   rpm
   210648672 | 4753 |  111 |  139 | 2.425 | 0.567 | 0.405 | -0.459 | 0.280 | 0.490 |   8.796 |   5.017 |   3.195 |   0.982 |   0.262 |   0.098 | 9.665e-04 | 4.036e-03 | 7.209e-04 | 4.866e+02 | 3.004e+02 | 1.857e+02 | 0.3234 | 0.1152 | 0.1152 |   rpm
   210648673 | 5863 |  243 |  291 | 4.393 | 0.100 | 0.180 | -0.381 | 0.250 | 0.350 |   0.978 |   0.242 |   0.121 |   0.898 |   0.074 |   0.062 | 8.886e-01 | 4.563e-01 | 4.114e-01 | 5.885e+02 | 1.537e+02 | 8.436e+01 | 0.4977 | 0.0900 | 0.1620 |   rpm
   210648780 | 4592 |  128 |   55 | 2.440 | 0.048 | 0.096 |  0.004 | 0.100 | 0.200 |  11.631 |   0.271 |   0.265 |   1.363 |   0.110 |   0.153 | 8.742e-04 | 1.203e-04 | 1.766e-04 | 5.324e+02 | 2.870e+01 | 1.597e+01 | 0.6879 | 0.0190 | 0.1140 |   rpm
   210648955 | 5586 |  168 |  134 | 4.494 | 0.035 | 0.049 | -0.054 | 0.120 | 0.120 |   0.908 |   0.073 |   0.057 |   0.973 |   0.031 |   0.070 | 1.256e+00 | 1.861e-01 | 2.209e-01 | 2.730e+02 | 2.772e+01 | 2.517e+01 | 0.2334 | 0.1180 | 0.1180 |   lam
   210648987 | 3762 |   60 |   60 | 4.898 | 0.091 | 0.035 |  0.048 | 0.200 | 0.240 |   0.372 |   0.028 |   0.072 |   0.407 |   0.031 |   0.079 | 7.797e+00 | 3.683e+00 | 1.191e+00 | 1.447e+02 | 1.543e+01 | 2.413e+01 | 0.3544 | 0.0200 | 0.0650 |   rpm
   210649002 | 6207 |  256 |  183 | 4.197 | 0.135 | 0.189 | -0.058 | 0.160 | 0.240 |   1.430 |   0.349 |   0.238 |   1.198 |   0.120 |   0.144 | 4.043e-01 | 2.590e-01 | 2.021e-01 | 5.278e+02 | 1.416e+02 | 9.482e+01 | 0.2356 | 0.1456 | 0.1092 |   rpm
   210649205 | 5080 |  152 |  152 | 4.581 | 0.028 | 0.020 | -0.002 | 0.100 | 0.120 |   0.773 |   0.040 |   0.046 |   0.837 |   0.050 |   0.042 | 1.770e+00 | 2.344e-01 | 1.743e-01 | 1.495e+02 | 1.472e+01 | 1.340e+01 | 0.1571 | 0.0924 | 0.0660 |   lam
   210649298 | 5927 |  114 |  137 | 4.158 | 0.216 | 0.162 | -0.067 | 0.120 | 0.120 |   1.408 |   0.296 |   0.330 |   1.088 |   0.123 |   0.088 | 3.483e-01 | 3.930e-01 | 1.311e-01 | 5.510e+02 | 1.222e+02 | 1.348e+02 | 0.3106 | 0.1430 | 0.1716 |   lam
   210649312 | 4723 |  283 |  236 | 4.752 | 0.091 | 0.065 | -1.068 | 0.300 | 0.300 |   0.511 |   0.070 |   0.073 |   0.567 |   0.058 |   0.069 | 3.955e+00 | 1.683e+00 | 1.037e+00 | 6.957e+02 | 1.198e+02 | 1.208e+02 | 0.3636 | 0.1550 | 0.2170 |   rpm
   210649325 | 5485 |  202 |  135 | 4.512 | 0.045 | 0.153 | -0.210 | 0.250 | 0.350 |   0.875 |   0.294 |   0.086 |   0.892 |   0.073 |   0.073 | 1.366e+00 | 2.954e-01 | 5.121e-01 | 1.198e+02 | 4.255e+01 | 1.546e+01 | 0.1712 | 0.0820 | 0.0820 |   rpm
   210649458 | 3677 |  181 |  151 | 4.958 | 0.078 | 0.065 | -0.049 | 0.150 | 0.150 |   0.313 |   0.057 |   0.074 |   0.343 |   0.069 |   0.110 | 1.050e+01 | 5.728e+00 | 2.807e+00 | 1.027e+02 | 2.570e+01 | 3.086e+01 | 0.1441 | 0.0670 | 0.0670 |   rpm
   210649605 | 4806 |  123 |  123 | 2.474 | 0.380 | 0.100 | -0.218 | 0.200 | 0.280 |  10.638 |   0.856 |   2.418 |   1.261 |   0.523 |   0.238 | 1.003e-03 | 2.026e-03 | 2.421e-04 | 1.423e+03 | 1.301e+02 | 2.492e+02 | 0.4105 | 0.1220 | 0.1464 |   rpm
   210649623 | 5434 |   54 |  153 | 4.371 | 0.180 | 0.756 |  0.147 | 0.060 | 0.880 |   1.014 |   1.366 |   0.184 |   0.930 |   0.019 |   0.056 | 7.444e-01 | 5.492e-01 | 6.905e-01 | 2.519e+02 | 3.386e+02 | 1.681e+01 | 0.5474 | 0.0018 | 0.0702 |   rpm
   210649712 | 6078 |  169 |   96 | 4.278 | 0.125 | 0.200 | -0.223 | 0.160 | 0.360 |   1.207 |   0.373 |   0.199 |   1.046 |   0.138 |   0.138 | 5.411e-01 | 3.264e-01 | 2.869e-01 | 2.811e+02 | 9.100e+01 | 5.103e+01 | 0.1668 | 0.0696 | 0.0580 |   rpm
   210649849 | 5356 |  225 |  128 | 4.014 | 0.512 | 1.408 | -0.222 | 0.250 | 0.600 |   1.482 |   4.841 |   0.704 |   0.908 |   0.209 |   0.052 | 2.263e-01 | 1.176e+00 | 2.240e-01 | 4.270e+02 | 1.146e+03 | 2.380e+02 | 0.2902 | 0.1520 | 0.0760 |   rpm
   210649906 | 3735 |  134 |  112 | 4.950 | 0.040 | 0.072 | -0.017 | 0.120 | 0.240 |   0.325 |   0.061 |   0.037 |   0.361 |   0.076 |   0.057 | 9.487e+00 | 2.456e+00 | 2.614e+00 | 9.566e+01 | 2.268e+01 | 1.833e+01 | 0.1484 | 0.0580 | 0.0696 |   rpm
   210649921 | 4162 |  115 |   82 | 4.775 | 0.025 | 0.030 | -0.075 | 0.150 | 0.150 |   0.515 |   0.032 |   0.030 |   0.576 |   0.035 |   0.029 | 4.186e+00 | 5.542e-01 | 4.894e-01 | 2.080e+02 | 2.049e+01 | 1.567e+01 | 0.3196 | 0.0660 | 0.0660 |   rpm
   210649945 | 4885 |  130 |  108 | 2.455 | 0.420 | 0.070 | -0.363 | 0.250 | 0.250 |  10.372 |   0.845 |   2.789 |   1.156 |   0.600 |   0.177 | 1.012e-03 | 2.801e-03 | 2.007e-04 | 1.545e+03 | 1.374e+02 | 4.648e+02 | 0.3208 | 0.1668 | 0.1390 |   rpm
   210649999 | 7312 |  287 |  230 | 4.155 | 0.070 | 0.182 | -0.040 | 0.080 | 0.120 |   1.698 |   0.553 |   0.135 |   1.578 |   0.181 |   0.109 | 3.053e-01 | 8.800e-02 | 1.551e-01 | 8.257e+02 | 2.764e+02 | 6.041e+01 | 0.1794 | 0.0952 | 0.0680 |   rpm
   210650014 | 4876 |  182 |  151 | 2.449 | 0.656 | 0.080 | -0.450 | 0.360 | 0.300 |   9.458 |   1.706 |   4.585 |   1.078 |   0.271 |   0.169 | 1.081e-03 | 8.823e-03 | 3.262e-04 | 1.062e+03 | 1.916e+02 | 4.774e+02 | 0.6373 | 0.1860 | 0.1116 |   rpm
   210650125 | 6196 |  201 |  251 | 4.203 | 0.170 | 0.238 | -0.060 | 0.150 | 0.210 |   1.390 |   0.492 |   0.318 |   1.196 |   0.166 |   0.138 | 4.174e-01 | 3.335e-01 | 2.340e-01 | 3.794e+02 | 1.277e+02 | 8.148e+01 | 0.3057 | 0.1548 | 0.1290 |   rpm
   210650147 | 6150 |  123 |  148 | 4.292 | 0.090 | 0.144 |  0.002 | 0.100 | 0.100 |   1.259 |   0.230 |   0.142 |   1.165 |   0.086 |   0.072 | 5.529e-01 | 2.192e-01 | 2.064e-01 | 2.696e+02 | 5.038e+01 | 3.587e+01 | 0.2379 | 0.1176 | 0.0980 |   lam
   210650257 | 4488 |  168 |  140 | 2.304 | 0.155 | 0.372 | -0.019 | 0.150 | 0.180 |  14.012 |   8.422 |   2.168 |   1.499 |   0.360 |   0.300 | 5.230e-04 | 3.252e-04 | 3.742e-04 | 5.950e+02 | 3.372e+02 | 9.437e+01 | 0.5321 | 0.1788 | 0.1490 |   rpm
   210650285 | 4246 |  572 |  572 | 4.768 | 0.216 | 0.180 | -0.155 | 0.200 | 0.360 |   0.485 |   0.216 |   0.195 |   0.521 |   0.211 |   0.211 | 4.080e+00 | 6.359e+00 | 2.215e+00 | 4.434e+02 | 3.010e+02 | 2.287e+02 | 0.2450 | 0.2106 | 0.1170 |   col
   210650494 | 6213 |  255 |  255 | 4.234 | 0.120 | 0.144 | -0.068 | 0.120 | 0.270 |   1.316 |   0.285 |   0.198 |   1.159 |   0.121 |   0.145 | 4.613e-01 | 2.615e-01 | 1.922e-01 | 2.985e+02 | 6.119e+01 | 5.078e+01 | 0.2141 | 0.1650 | 0.0900 |   rpm
   210650633 | 6673 |  350 |  350 | 4.125 | 0.135 | 0.216 | -0.012 | 0.060 | 0.100 |   1.727 |   0.451 |   0.358 |   1.446 |   0.121 |   0.194 | 2.692e-01 | 2.184e-01 | 1.473e-01 | 6.680e+02 | 1.862e+02 | 1.238e+02 | 0.4126 | 0.1170 | 0.1404 |   rpm
   210650657 | 6398 |  155 |  155 | 4.219 | 0.090 | 0.135 | -0.101 | 0.120 | 0.270 |   1.364 |   0.348 |   0.136 |   1.220 |   0.115 |   0.115 | 4.450e-01 | 1.581e-01 | 1.901e-01 | 3.935e+02 | 1.019e+02 | 4.279e+01 | 0.2529 | 0.0890 | 0.1068 |   rpm
   210650733 | 3553 |   35 |   35 | 0.854 | 0.020 | 0.352 |  0.233 | 0.050 | 0.380 |  69.167 |  39.650 |   1.383 |   1.242 |   0.025 |   0.203 | 3.770e-06 | 2.262e-07 | 2.583e-06 | 2.329e+03 | 1.322e+03 | 6.987e+01 | 0.2519 | 0.0010 | 0.0164 |   rpm
   210650798 | 5942 |  240 |  384 | 4.082 | 0.336 | 0.288 | -0.192 | 0.200 | 0.400 |   1.467 |   0.615 |   0.503 |   1.033 |   0.177 |   0.127 | 2.605e-01 | 6.407e-01 | 1.531e-01 | 5.546e+02 | 2.039e+02 | 1.968e+02 | 0.4569 | 0.1180 | 0.1652 |   rpm
