# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   203925865 | 5631 |  269 |  269 | 4.375 | 0.144 | 0.672 | -0.140 | 0.250 | 0.800 |   1.037 |   1.105 |   0.165 |   0.960 |   0.104 |   0.087 | 7.836e-01 | 6.163e-01 | 6.988e-01 | 2.048e+02 | 2.035e+02 | 4.473e+01 | 0.2288 | 0.2136 | 0.1068 |   rpm
   203925874 | 6179 |  401 |  334 | 4.079 | 0.230 | 0.322 | -0.034 | 0.160 | 0.240 |   1.687 |   0.945 |   0.459 |   1.214 |   0.365 |   0.228 | 2.466e-01 | 3.315e-01 | 1.718e-01 | 5.971e+02 | 4.367e+02 | 1.734e+02 | 2.4267 | 0.2272 | 0.3408 |   col
   203925955 | 5023 |   50 |  242 | 3.649 | 0.956 | 0.020 | -0.094 | 0.180 | 0.050 |   2.804 |   0.056 |   2.058 |   1.271 |   0.025 |   0.455 | 5.781e-02 | 1.910e+00 | 3.469e-03 | 6.177e+02 | 1.853e+01 | 4.681e+02 | 1.2016 | 0.0010 | 0.4356 |   rpm
   203926214 | 3636 | 2527 |  140 | 4.938 | 0.125 | 0.725 | -0.164 | 0.250 | 0.750 |   0.300 |   0.861 |   0.098 |   0.329 |   0.523 |   0.131 | 9.835e+00 | 9.788e+00 | 9.294e+00 | 8.605e+01 | 3.771e+02 | 3.360e+01 | 0.1078 | 1.3464 | 0.0528 |   rpm
   203926358 | 6105 |   61 |  661 | 3.848 | 0.020 | 1.338 |  0.204 | 0.050 | 1.180 |   2.464 |   6.167 |   0.049 |   1.562 |   0.031 |   0.671 | 1.041e-01 | 6.248e-03 | 1.028e-01 | 3.688e+02 | 7.942e+02 | 1.106e+01 | 1.4928 | 0.0010 | 0.1936 |   rpm
   203926395 | 6315 |  250 |  200 | 4.148 | 0.160 | 0.224 |  0.001 | 0.150 | 0.180 |   1.500 |   0.604 |   0.322 |   1.287 |   0.197 |   0.140 | 3.035e-01 | 2.552e-01 | 1.576e-01 | 5.448e+02 | 1.874e+02 | 1.190e+02 | 0.2235 | 0.1128 | 0.0940 |   rpm
   203926424 | 4579 |  382 |  318 | 2.256 | 0.828 | 0.966 | -0.476 | 0.600 | 0.500 |  11.649 |  20.927 |   6.061 |   0.961 |   0.432 |   0.080 | 4.091e-04 | 6.165e-03 | 3.931e-04 | 2.805e+03 | 4.274e+03 | 1.882e+03 |10.7045 | 1.2670 | 1.5204 |   col
   203926458 | 6740 |  325 |  271 | 4.060 | 0.160 | 0.240 | -0.011 | 0.120 | 0.120 |   1.791 |   0.838 |   0.429 |   1.503 |   0.296 |   0.197 | 1.941e-01 | 2.114e-01 | 1.139e-01 | 4.187e+02 | 1.727e+02 | 1.047e+02 | 0.2108 | 0.1148 | 0.0820 |   rpm
   203926533 | 5164 |  668 |  935 | 4.399 | 0.260 | 0.910 |  0.008 | 0.120 | 0.450 |   0.898 |   1.530 |   0.352 |   0.885 |   0.154 |   0.309 | 8.680e-01 | 1.753e+00 | 8.264e-01 | 2.608e+02 | 4.522e+02 | 1.140e+02 | 1.4382 | 0.4896 | 0.9792 |   rpm
   203926835 | 6546 |  380 |  271 | 4.166 | 0.110 | 0.154 |  0.047 | 0.120 | 0.120 |   1.531 |   0.353 |   0.243 |   1.355 |   0.213 |   0.142 | 3.444e-01 | 1.952e-01 | 1.607e-01 | 5.036e+02 | 1.211e+02 | 9.764e+01 | 0.2520 | 0.1386 | 0.0990 |   rpm
   203926890 | 4410 |  459 |  141 | 4.665 | 0.072 | 0.828 | -0.069 | 0.160 | 0.400 |   0.627 |   1.555 |   0.100 |   0.692 |   0.203 |   0.113 | 2.636e+00 | 1.036e+00 | 2.523e+00 | 6.918e+02 | 2.072e+03 | 1.582e+02 | 5.3068 | 0.1460 | 0.5548 |   col
   203926947 | 6267 |  376 | 2256 | 4.288 | 0.600 | 1.950 |  0.128 | 0.100 | 0.700 |   1.318 |   6.620 |   1.123 |   1.230 |   0.184 |   0.812 | 5.369e-01 | 8.213e+00 | 6.803e-01 | 8.789e+02 | 3.770e+03 | 7.161e+02 | 2.0348 | 0.2220 | 1.7760 |   col
   203926998 | 4414 |  397 |   79 | 4.677 | 0.060 | 0.096 | -0.069 | 0.160 | 0.400 |   0.608 |   0.134 |   0.081 |   0.674 |   0.148 |   0.105 | 2.785e+00 | 8.864e-01 | 9.952e-01 | 6.918e+02 | 1.843e+03 | 1.346e+02 | 5.3287 | 0.1160 | 0.5510 |   col
   203927020 | 6143 |  371 |  148 | 3.943 | 0.090 | 0.126 |  0.081 | 0.080 | 0.080 |   2.080 |   0.375 |   0.205 |   1.446 |   0.137 |   0.085 | 1.468e-01 | 5.122e-02 | 5.025e-02 | 1.227e+02 | 1.385e+01 | 1.385e+01 | 0.1975 | 0.0740 | 0.1036 |   plx
   203927200 | 6823 |  335 |  335 | 4.075 | 0.180 | 0.252 |  0.034 | 0.100 | 0.100 |   1.776 |   0.797 |   0.413 |   1.532 |   0.258 |   0.184 | 2.221e-01 | 2.262e-01 | 1.265e-01 | 4.432e+02 | 1.989e+02 | 1.031e+02 | 0.2259 | 0.1120 | 0.0800 |   rpm
   203927310 | 5808 |  297 |  653 | 4.017 | 0.354 | 1.534 | -0.353 | 0.350 | 0.630 |   1.629 |   6.850 |   0.599 |   0.955 |   0.250 |   0.096 | 2.120e-01 | 5.976e-01 | 2.107e-01 | 1.332e+03 | 4.118e+03 | 5.913e+02 | 5.2030 | 0.2670 | 0.5340 |   col
   203927435 | 6192 |  475 |  211 | 4.119 | 0.144 | 0.120 | -0.008 | 0.120 | 0.570 |   1.541 |   0.426 |   0.334 |   1.249 |   0.242 |   0.323 | 3.101e-01 | 2.046e-01 | 1.413e-01 | 6.864e+02 | 3.242e+02 | 2.202e+02 | 4.0750 | 0.3540 | 0.1770 |   col
   203927902 | 3511 |  112 |   35 |-0.031 | 0.432 | 0.020 | -0.592 | 0.140 | 0.050 | 168.194 |   3.364 |  65.768 |   0.958 |   0.019 |   0.019 | 2.009e-07 | 6.922e-07 | 1.205e-08 | 8.703e+03 | 2.611e+02 | 2.611e+02 | 0.8893 | 0.0888 | 0.0018 |   rpm
   203928175 | 4014 |  514 |  385 | 1.520 | 0.865 | 1.038 | -0.048 | 0.360 | 0.540 |  31.940 |  53.831 |  20.046 |   1.241 |   0.268 |   0.268 | 2.309e-05 | 4.375e-04 | 2.193e-05 | 2.065e+03 | 3.581e+03 | 1.172e+03 | 6.3951 | 0.9296 | 0.6640 |   rpm
   203928233 | 5427 |  842 |  526 | 3.672 | 0.330 | 1.265 | -0.209 | 0.300 | 0.780 |   2.881 |   6.950 |   1.246 |   1.034 |   0.608 |   0.183 | 5.647e-02 | 1.622e-01 | 5.550e-02 | 1.283e+03 | 2.766e+03 | 5.607e+02 | 0.9464 | 0.6720 | 0.4800 |   rpm
   203928325 | 6467 |  302 |  188 | 4.052 | 0.186 | 0.186 | -0.064 | 0.150 | 0.450 |   1.645 |   0.666 |   0.283 |   1.340 |   0.264 |   0.316 | 2.291e-01 | 2.025e-01 | 1.220e-01 | 5.427e+02 | 2.421e+02 | 1.006e+02 | 0.2138 | 0.0990 | 0.0550 |   rpm
   203928472 | 4904 | 1004 |  502 | 2.628 | 1.650 | 0.900 | -0.546 | 0.560 | 0.400 |   6.714 |  11.142 |   5.765 |   0.932 |   0.205 |   0.057 | 1.909e-03 | 5.681e-01 | 1.824e-03 | 2.294e+03 | 5.770e+03 | 1.864e+03 | 7.9226 | 1.0788 | 0.8990 |   col
   203928529 | 4143 |  162 |  162 | 4.768 | 0.070 | 0.060 |  0.010 | 0.120 | 0.120 |   0.522 |   0.059 |   0.078 |   0.593 |   0.067 |   0.100 | 4.077e+00 | 1.722e+00 | 8.534e-01 | 2.078e+02 | 3.477e+01 | 3.874e+01 | 0.4116 | 0.1120 | 0.1344 |   rpm
   203928560 | 4290 |  454 |  378 | 4.734 | 0.095 | 0.114 | -0.056 | 0.160 | 0.200 |   0.539 |   0.135 |   0.108 |   0.613 |   0.147 |   0.126 | 3.428e+00 | 2.131e+00 | 1.314e+00 | 2.354e+02 | 7.236e+01 | 6.321e+01 | 0.4986 | 0.5814 | 0.1836 |   rpm
   203928675 | 4511 |  680 |  309 | 4.655 | 0.102 | 1.496 | -0.109 | 0.200 | 0.560 |   0.652 |   3.276 |   0.134 |   0.699 |   0.240 |   0.160 | 2.485e+00 | 1.435e+00 | 2.470e+00 | 7.342e+02 | 4.495e+03 | 2.108e+02 | 5.2619 | 0.2128 | 0.6080 |   col
   203928921 | 4472 |  260 |  728 | 1.450 | 1.080 | 1.080 | -0.621 | 0.700 | 0.420 |  27.139 |  59.477 |  18.636 |   0.926 |   0.290 |   0.045 | 2.676e-05 | 9.583e-04 | 2.603e-05 | 4.296e+03 | 3.540e+03 | 3.005e+03 |11.8534 | 1.0510 | 1.4714 |   col
   203929178 | 6841 |  341 |  284 | 4.090 | 0.138 | 0.253 |  0.058 | 0.080 | 0.140 |   1.800 |   0.778 |   0.349 |   1.542 |   0.250 |   0.208 | 2.515e-01 | 1.380e-01 | 1.555e-01 | 5.356e+02 | 2.421e+02 | 1.002e+02 | 0.2670 | 0.1584 | 0.0880 |   rpm
   203929216 | 5960 |  297 |  714 | 3.853 | 0.450 | 0.063 |  0.010 | 0.150 | 0.180 |   1.855 |   0.608 |   0.618 |   1.274 |   0.064 |   0.242 | 1.333e-01 | 4.541e-01 | 4.130e-02 | 8.505e+02 | 9.242e+01 | 3.119e+02 | 2.2385 | 0.0648 | 0.7668 |   rpm
   203929222 | 6442 |  200 |  200 | 4.174 | 0.155 | 1.333 | -0.309 | 0.250 | 1.650 |   1.370 |   4.191 |   0.183 |   1.106 |   0.130 |   0.286 | 3.969e-01 | 2.249e-01 | 3.925e-01 | 4.918e+02 | 1.398e+03 | 8.180e+01 | 0.1884 | 0.1204 | 0.0516 |   rpm
   203929265 | 5984 |  322 |  387 | 4.145 | 0.235 | 0.282 | -0.057 | 0.200 | 0.320 |   1.462 |   0.638 |   0.444 |   1.159 |   0.185 |   0.260 | 2.853e-01 | 3.389e-01 | 1.738e-01 | 1.314e+03 | 5.466e+02 | 6.587e+02 | 5.0109 | 0.2140 | 0.4280 |   col
   203929332 | 4457 |  452 |  452 | 1.945 | 1.200 | 1.200 | -0.306 | 0.400 | 0.560 |  14.472 |  40.347 |  10.652 |   1.003 |   0.292 |   0.125 | 1.242e-04 | 6.334e-03 | 1.196e-04 | 3.017e+03 | 4.755e+03 | 2.048e+03 | 6.1915 | 0.8624 | 0.7392 |   col
   203929472 | 4336 |  435 |  609 | 1.540 | 0.810 | 1.134 | -0.543 | 0.540 | 0.450 |  22.991 |  57.318 |  13.582 |   0.950 |   0.238 |   0.074 | 5.794e-05 | 8.604e-04 | 5.673e-05 | 5.297e+03 | 3.535e+03 | 3.186e+03 | 4.6787 | 0.8700 | 1.0440 |   col
   203929496 | 6703 |  419 |  349 | 4.057 | 0.170 | 0.272 |  0.058 | 0.120 | 0.100 |   1.838 |   0.979 |   0.388 |   1.531 |   0.329 |   0.183 | 2.114e-01 | 1.823e-01 | 1.424e-01 | 7.138e+02 | 3.892e+02 | 1.533e+02 | 0.2945 | 0.2332 | 0.1060 |   rpm
   203929548 | 5254 |  756 |  540 | 3.451 | 0.625 | 1.125 | -0.110 | 0.350 | 0.840 |   2.736 |   6.873 |   1.357 |   1.079 |   0.190 |   0.190 | 3.997e-02 | 2.632e-01 | 3.928e-02 | 1.188e+03 | 2.621e+03 | 5.974e+02 | 1.3689 | 0.5320 | 0.5320 |   rpm
   203929724 | 5926 |  140 |  140 | 4.255 | 0.190 | 0.380 | -0.287 | 0.250 | 0.550 |   1.174 |   0.633 |   0.277 |   0.944 |   0.133 |   0.095 | 5.249e-01 | 5.224e-01 | 3.735e-01 | 1.750e+02 | 9.136e+01 | 4.041e+01 | 0.1524 | 0.0480 | 0.0480 |   rpm
   203930069 | 4444 |  280 |  448 | 1.563 | 0.666 | 0.370 | -0.692 | 0.800 | 0.400 |  25.058 |  12.556 |  13.937 |   0.919 |   0.147 |   0.037 | 4.896e-05 | 5.003e-04 | 3.434e-05 | 6.455e+03 | 2.815e+03 | 3.325e+03 | 0.9127 | 0.2570 | 0.5140 |   rpm
   203930599 | 6406 |   64 |   64 | 4.210 | 0.020 | 0.020 | -1.114 | 0.050 | 0.050 |   1.191 |   0.024 |   0.024 |   0.842 |   0.017 |   0.017 | 4.967e-01 | 2.980e-02 | 2.980e-02 | 1.162e+02 | 3.487e+00 | 3.487e+00 | 0.0501 | 0.0010 | 0.0010 |   rav
   203930726 | 4529 |  403 |  605 | 2.057 | 0.678 | 1.017 | -0.567 | 0.600 | 0.500 |  12.606 |  32.743 |   5.960 |   0.947 |   0.255 |   0.071 | 3.296e-04 | 2.004e-03 | 3.230e-04 | 4.129e+03 | 3.385e+03 | 2.343e+03 | 4.4981 | 0.6192 | 0.9288 |   col
   203930973 | 6353 |  444 |  317 | 3.969 | 0.288 | 0.240 |  0.091 | 0.100 | 0.180 |   1.973 |   0.795 |   0.659 |   1.427 |   0.321 |   0.275 | 1.640e-01 | 2.386e-01 | 9.719e-02 | 6.019e+02 | 2.701e+02 | 1.864e+02 | 0.4626 | 0.2508 | 0.2508 |   rpm
   203931024 | 7355 |   73 |   73 | 3.963 | 0.020 | 0.020 |  0.130 | 0.050 | 0.050 |   2.347 |   0.047 |   0.047 |   1.842 |   0.037 |   0.037 | 1.427e-01 | 8.563e-03 | 8.563e-03 | 1.611e+02 | 4.834e+00 | 4.834e+00 | 1.0153 | 0.0010 | 0.0010 |   rpm
   203931209 | 4765 |  297 |  297 | 2.378 | 0.710 | 0.355 | -0.567 | 0.600 | 0.500 |   9.799 |   4.762 |   4.995 |   0.959 |   0.303 |   0.072 | 7.863e-04 | 7.260e-03 | 5.405e-04 | 3.853e+03 | 2.254e+03 | 2.319e+03 | 3.9329 | 0.3900 | 0.3250 |   col
   203931522 | 4467 |  530 |  220 | 4.667 | 0.078 | 1.430 | -0.109 | 0.200 | 0.480 |   0.627 |   3.159 |   0.100 |   0.713 |   0.203 |   0.135 | 2.645e+00 | 9.231e-01 | 2.629e+00 | 7.448e+02 | 4.589e+03 | 1.720e+02 | 5.2155 | 0.2114 | 0.7550 |   col
   203931628 | 5660 |  438 |  134 | 3.125 | 0.660 | 0.660 | -0.888 | 0.900 | 0.540 |   4.999 |   3.405 |   2.985 |   0.899 |   0.797 |   0.066 | 9.603e-03 | 1.027e-01 | 8.366e-03 | 2.101e+02 | 7.326e+01 | 7.326e+01 | 0.3357 | 0.1200 | 0.1600 |   plx
   203932091 | 4325 |  482 |  482 | 1.830 | 1.140 | 1.330 | -0.539 | 0.480 | 0.400 |  16.316 |  56.733 |  11.801 |   0.936 |   0.104 |   0.065 | 1.147e-04 | 5.608e-03 | 1.135e-04 | 6.171e+03 | 2.852e+03 | 4.041e+03 | 3.8192 | 0.5250 | 0.8400 |   col
   203932235 | 4586 |  423 |  151 | 2.288 | 0.078 | 1.014 | -0.939 | 0.800 | 0.500 |  12.052 |  22.388 |   2.283 |   0.905 |   0.174 |   0.042 | 5.413e-04 | 3.087e-04 | 5.223e-04 | 1.393e+03 | 2.272e+03 | 2.129e+02 | 0.9631 | 0.3500 | 0.2500 |   rpm
   203932318 | 4472 |  260 |  728 | 1.450 | 1.080 | 1.080 | -0.621 | 0.700 | 0.420 |  27.870 |  66.132 |  19.607 |   0.925 |   0.281 |   0.045 | 2.676e-05 | 9.583e-04 | 2.603e-05 | 4.296e+03 | 3.540e+03 | 2.840e+03 |11.9634 | 0.8152 | 1.6304 |   col
   203932787 | 4410 |  494 |  176 | 4.674 | 0.065 | 1.131 | -0.069 | 0.160 | 0.440 |   0.627 |   2.046 |   0.100 |   0.692 |   0.203 |   0.113 | 2.578e+00 | 1.064e+00 | 2.535e+00 | 6.918e+02 | 2.595e+03 | 1.582e+02 | 5.3068 | 0.1460 | 0.5840 |   col
   203933268 | 6751 | 1090 |  545 | 3.997 | 0.192 | 0.224 |  0.085 | 0.080 | 0.060 |   2.014 |   0.879 |   0.525 |   1.860 |   0.192 |   0.577 | 1.680e-01 | 1.711e-01 | 9.570e-02 | 9.513e+02 | 2.408e+02 | 4.222e+02 | 3.0580 | 0.3940 | 0.3940 |   col
   203933591 | 4786 |  391 |  326 | 2.471 | 2.090 | 0.190 | -0.555 | 0.540 | 0.450 |   8.588 |   2.828 |   7.859 |   0.918 |   0.096 |   0.135 | 1.291e-03 | 1.729e+00 | 7.199e-04 | 5.984e+03 | 1.743e+03 | 5.442e+03 | 1.0427 | 0.4100 | 0.4100 |   col
   203933869 | 3796 |  157 |   90 | 4.916 | 0.078 | 0.078 | -0.031 | 0.180 | 0.150 |   0.359 |   0.084 |   0.080 |   0.396 |   0.112 |   0.094 | 8.426e+00 | 3.894e+00 | 3.085e+00 | 1.311e+02 | 4.413e+01 | 3.301e+01 | 0.3023 | 0.0640 | 0.1536 |   rpm
   203934572 | 6540 | 1360 |   65 | 4.049 | 0.100 | 0.020 |  0.094 | 0.050 | 0.180 |   1.891 |   0.038 |   0.085 |   1.466 |   0.217 |   0.029 | 2.162e-01 | 6.882e-02 | 1.297e-02 | 3.698e+02 | 2.499e+01 | 1.109e+01 | 2.5498 | 0.2032 | 0.0010 |   rpm
   203934705 | 6066 |  252 |  180 | 4.032 | 0.300 | 0.250 | -0.022 | 0.120 | 0.240 |   1.672 |   0.734 |   0.591 |   1.255 |   0.289 |   0.241 | 1.923e-01 | 5.058e-01 | 1.157e-01 | 3.913e+02 | 1.730e+02 | 1.391e+02 | 0.2321 | 0.1350 | 0.0750 |   rpm
   203934728 | 4274 |   78 |  598 | 1.151 | 0.020 | 0.624 | -1.017 | 1.080 | 0.050 |  41.519 |  65.592 |   0.830 |   0.894 |   0.499 |   0.018 | 1.241e-05 | 7.447e-07 | 1.092e-05 | 1.126e+03 | 1.940e+03 | 3.379e+01 | 4.3260 | 0.0018 | 1.0919 |   rpm
   203934973 | 5960 |  237 |  523 | 3.708 | 0.500 | 1.200 |  0.012 | 0.120 | 0.960 |   2.562 |   5.261 |   1.096 |   1.432 |   0.091 |   0.531 | 6.343e-02 | 3.322e-01 | 6.230e-02 | 7.787e+02 | 1.335e+03 | 3.615e+02 | 1.1811 | 0.0040 | 0.3032 |   rpm
   203935000 | 7589 |  756 |  420 | 4.102 | 0.120 | 0.180 |  0.023 | 0.140 | 0.100 |   1.852 |   0.583 |   0.217 |   1.756 |   0.201 |   0.167 | 2.500e-01 | 1.114e-01 | 1.303e-01 | 7.495e+02 | 2.317e+02 | 1.232e+02 | 0.3369 | 0.1792 | 0.1120 |   rpm
   203935066 | 4001 |  540 |  450 | 0.993 | 0.763 | 0.654 | -0.551 | 0.630 | 0.350 |  46.100 |  49.245 |  26.353 |   0.950 |   0.336 |   0.065 | 6.302e-06 | 7.812e-05 | 5.620e-06 | 2.832e+03 | 5.446e+03 | 8.925e+02 |12.7043 | 1.6832 | 1.0520 |   col
   203935537 | 6406 |   64 | 1680 | 4.290 | 0.020 | 1.916 |  0.083 | 0.050 | 0.320 |   1.350 |  10.212 |   0.027 |   1.300 |   0.026 |   0.214 | 5.262e-01 | 3.157e-02 | 5.255e-01 | 2.661e+02 | 5.639e+02 | 7.984e+00 | 4.6098 | 0.0010 | 1.9515 |   rpm
   203935918 | 6426 |  331 |  331 | 4.015 | 0.230 | 0.276 |  0.008 | 0.120 | 0.120 |   1.875 |   0.949 |   0.555 |   1.417 |   0.257 |   0.214 | 1.777e-01 | 2.962e-01 | 1.111e-01 | 3.984e+02 | 1.947e+02 | 1.124e+02 | 0.4059 | 0.1230 | 0.1968 |   rpm
   203936575 | 6203 |  290 |  193 | 3.993 | 0.282 | 0.235 | -0.004 | 0.120 | 0.150 |   1.793 |   0.781 |   0.544 |   1.323 |   0.314 |   0.224 | 1.790e-01 | 3.325e-01 | 1.044e-01 | 5.303e+02 | 2.327e+02 | 1.617e+02 | 0.2410 | 0.1344 | 0.0840 |   rpm
   203936580 | 7154 |  508 |  363 | 4.053 | 0.150 | 0.270 |  0.081 | 0.100 | 0.120 |   1.939 |   0.864 |   0.399 |   1.695 |   0.277 |   0.231 | 2.021e-01 | 1.532e-01 | 1.289e-01 | 8.074e+02 | 3.300e+02 | 1.830e+02 | 0.3136 | 0.1944 | 0.1080 |   rpm
   203936815 | 4614 |  394 |  473 | 2.057 | 0.744 | 0.868 | -0.633 | 0.720 | 0.450 |  13.448 |  24.297 |   6.690 |   0.940 |   0.402 |   0.065 | 3.169e-04 | 2.418e-03 | 3.044e-04 | 3.842e+03 | 3.667e+03 | 2.338e+03 | 5.8168 | 0.5030 | 0.8048 |   col
   203936943 | 4547 |  556 |  397 | 4.647 | 0.114 | 1.539 | -0.164 | 0.250 | 0.550 |   0.664 |   3.896 |   0.145 |   0.700 |   0.214 |   0.134 | 2.235e+00 | 1.823e+00 | 2.227e+00 | 8.508e+02 | 5.439e+03 | 2.900e+02 | 4.6870 | 0.6040 | 1.5704 |   col
   203936965 | 4698 |  323 |  202 | 2.392 | 0.288 | 0.336 | -0.249 | 0.360 | 1.170 |  11.419 |   2.475 |   2.911 |   1.094 |   0.431 |   0.240 | 7.620e-04 | 9.836e-04 | 4.294e-04 | 2.288e+03 | 5.792e+02 | 5.427e+02 | 1.9984 | 0.3784 | 0.2064 |   rpm
   203937317 | 4713 |  143 |  143 | 2.308 | 0.450 | 0.180 | -0.254 | 0.240 | 0.840 |  11.782 |   3.579 |   4.617 |   1.041 |   0.198 |   0.198 | 6.628e-04 | 2.284e-03 | 2.597e-04 | 8.342e+02 | 3.800e+02 | 3.025e+02 | 2.7723 | 0.3870 | 0.3870 |   rpm
   203937768 | 5980 | 1057 | 2644 | 4.229 | 0.840 | 0.210 |  0.057 | 0.150 | 0.180 |   1.281 |   0.637 |   1.072 |   1.068 |   0.469 |   0.939 | 4.196e-01 | 1.832e+01 | 2.510e-01 | 1.059e+03 | 5.036e+02 | 9.388e+02 | 2.0180 | 0.6156 | 1.6416 |   col
   203938167 | 5936 |  521 | 1982 | 4.147 | 0.572 | 0.715 | -0.086 | 0.200 | 0.600 |   1.420 |   3.613 |   0.925 |   1.015 |   0.346 |   0.623 | 2.684e-01 | 2.729e+00 | 2.612e-01 | 7.134e+02 | 1.858e+03 | 5.155e+02 | 1.8045 | 0.4150 | 1.4110 |   col
   203938259 | 4653 |  670 |  558 | 2.139 | 1.856 | 0.928 | -0.551 | 0.560 | 0.420 |   9.697 |  25.108 |   8.442 |   0.930 |   0.169 |   0.044 | 3.613e-04 | 2.234e-01 | 3.468e-04 | 5.043e+03 | 3.506e+03 | 4.315e+03 | 7.8344 | 1.0308 | 1.0308 |   col
   203938591 | 3950 |  610 |  277 | 0.876 | 1.530 | 0.510 | -0.306 | 0.400 | 0.480 |  52.037 |  47.300 |  40.526 |   0.993 |   0.521 |   0.077 | 3.939e-06 | 6.497e-04 | 3.222e-06 | 5.320e+03 | 3.170e+03 | 4.331e+03 | 6.8840 | 1.5440 | 0.9650 |   rpm
   203938834 | 4895 |  246 |  344 | 2.512 | 1.886 | 0.246 | -0.594 | 0.560 | 0.400 |   8.702 |   2.796 |   7.318 |   0.907 |   0.109 |   0.050 | 1.210e-03 | 3.454e-01 | 7.034e-04 | 4.922e+03 | 3.847e+03 | 3.866e+03 | 4.6175 | 0.3200 | 0.3840 |   col
   203938957 | 4258 |  259 |  259 | 1.222 | 0.903 | 0.258 | -0.607 | 0.400 | 0.480 |  38.655 |  10.914 |  22.864 |   0.946 |   0.075 |   0.062 | 1.462e-05 | 2.513e-04 | 7.539e-06 | 8.082e+03 | 2.093e+03 | 5.148e+03 | 1.4908 | 0.5712 | 0.4760 |   rpm
   203938997 | 5247 |  611 |  509 | 3.475 | 0.860 | 1.204 | -0.148 | 0.250 | 0.950 |   2.688 |   7.437 |   1.798 |   0.943 |   0.192 |   0.080 | 3.032e-02 | 6.253e-01 | 2.991e-02 | 1.140e+03 | 2.867e+03 | 7.518e+02 | 3.7702 | 0.4650 | 0.5580 |   col
   203939340 | 8586 |  618 |  441 | 3.914 | 0.225 | 0.125 |  0.107 | 0.120 | 0.150 |   2.672 |   0.669 |   0.803 |   2.252 |   0.373 |   0.310 | 1.158e-01 | 1.665e-01 | 5.185e-02 | 7.446e+02 | 2.155e+02 | 2.140e+02 | 0.2606 | 0.0994 | 0.0710 |   rpm
   203939434 | 3726 |  830 |   87 | 0.297 | 2.072 | 0.084 | -0.625 | 0.650 | 0.250 | 113.748 |   7.799 | 101.815 |   0.952 |   0.314 |   0.048 | 6.388e-07 | 7.030e-04 | 1.406e-07 | 8.772e+03 | 5.241e+02 | 7.696e+03 | 0.5097 | 0.8704 | 0.1280 |   rpm
   203939508 | 5078 |  211 |  338 | 2.454 | 0.352 | 0.160 | -0.899 | 0.120 | 0.180 |   9.143 |   2.043 |   1.917 |   0.900 |   0.072 |   0.018 | 1.000e-03 | 1.761e-03 | 3.632e-04 | 1.478e+03 | 2.907e+02 | 2.429e+02 | 1.1039 | 0.0790 | 0.1896 |   rpm
   203939870 | 6985 |  417 |  347 | 4.044 | 0.150 | 0.300 |  0.088 | 0.100 | 0.120 |   1.906 |   0.921 |   0.416 |   1.651 |   0.286 |   0.205 | 1.893e-01 | 1.551e-01 | 1.248e-01 | 7.530e+02 | 4.106e+02 | 1.324e+02 | 0.2883 | 0.1552 | 0.0970 |   rpm
   203940029 | 7078 |  352 |  352 | 4.131 | 0.115 | 0.276 |  0.014 | 0.140 | 0.080 |   1.735 |   0.776 |   0.268 |   1.564 |   0.256 |   0.183 | 2.691e-01 | 1.673e-01 | 1.668e-01 | 4.875e+02 | 2.423e+02 | 7.543e+01 | 0.2189 | 0.1260 | 0.0840 |   rpm
   203940288 | 7476 |  402 |  179 | 4.020 | 0.168 | 0.140 |  0.012 | 0.080 | 0.080 |   2.148 |   0.352 |   0.514 |   1.840 |   0.074 |   0.237 | 1.645e-01 | 1.541e-01 | 6.191e-02 | 1.051e+03 | 1.669e+02 | 2.684e+02 | 0.2416 | 0.0868 | 0.0744 |   rpm
   203940534 | 5995 |  178 |  142 | 4.252 | 0.145 | 0.174 | -0.159 | 0.250 | 0.350 |   1.211 |   0.339 |   0.173 |   1.068 |   0.111 |   0.133 | 5.170e-01 | 3.215e-01 | 2.543e-01 | 3.725e+02 | 9.602e+01 | 6.480e+01 | 0.1769 | 0.0864 | 0.0648 |   rpm
   203940596 | 6414 |  302 |  252 | 3.953 | 0.260 | 0.260 |  0.073 | 0.100 | 0.140 |   1.908 |   1.053 |   0.585 |   1.450 |   0.283 |   0.236 | 1.551e-01 | 2.482e-01 | 9.546e-02 | 4.988e+02 | 2.189e+02 | 1.521e+02 | 0.2347 | 0.1386 | 0.0756 |   rpm
   203940948 | 4605 |  191 |  268 | 2.474 | 0.315 | 0.441 |  0.091 | 0.150 | 0.360 |  11.334 |   6.695 |   1.732 |   1.374 |   0.595 |   0.325 | 8.558e-04 | 1.127e-03 | 6.672e-04 | 1.515e+03 | 1.060e+03 | 2.456e+02 | 1.1027 | 0.3060 | 0.4284 |   rpm
   203941210 | 4414 |  291 |   79 | 4.684 | 0.060 | 0.060 | -0.044 | 0.150 | 0.390 |   0.625 |   0.063 |   0.084 |   0.691 |   0.042 |   0.101 | 2.811e+00 | 8.270e-01 | 6.390e-01 | 6.855e+02 | 1.672e+02 | 1.344e+02 | 5.3490 | 0.1246 | 0.4806 |   col
