# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   246264510 | 3876 |   62 |  155 | 4.908 | 0.075 | 0.025 | -0.139 | 0.150 | 0.150 |   0.371 |   0.024 |   0.063 |   0.407 |   0.030 |   0.077 | 7.845e+00 | 3.313e+00 | 7.721e-01 | 1.952e+02 | 1.570e+01 | 3.842e+01 | 0.0638 | 0.0140 | 0.0336 |   rpm
   246264528 | 5159 |  153 |  153 | 4.573 | 0.025 | 0.030 | -0.010 | 0.100 | 0.100 |   0.796 |   0.043 |   0.041 |   0.863 |   0.044 |   0.044 | 1.708e+00 | 2.084e-01 | 2.204e-01 | 1.597e+02 | 1.420e+01 | 1.552e+01 | 0.0320 | 0.0112 | 0.0070 |   rav
   246264550 | 5701 |  137 |  137 | 4.433 | 0.045 | 0.081 |  0.071 | 0.120 | 0.150 |   1.002 |   0.117 |   0.067 |   1.018 |   0.051 |   0.063 | 9.592e-01 | 1.678e-01 | 2.643e-01 | 3.672e+02 | 9.670e+01 | 9.670e+01 | 0.0458 | 0.0220 | 0.0110 |   plx
   246264768 | 3523 |   42 |   42 | 5.024 | 0.020 | 0.044 |  0.078 | 0.150 | 0.120 |   0.250 |   0.040 |   0.013 |   0.246 |   0.048 |   0.017 | 1.520e+01 | 1.776e+00 | 3.237e+00 | 1.437e+02 | 2.685e+01 | 3.256e+01 | 0.0265 | 0.0080 | 0.0032 |   rpm
   246264823 | 5713 |  136 |  171 | 4.415 | 0.084 | 0.476 |  0.000 | 0.150 | 0.180 |   1.021 |   0.793 |   0.107 |   1.020 |   0.117 |   0.073 | 9.381e-01 | 2.704e-01 | 7.618e-01 | 2.122e+02 | 1.626e+02 | 2.950e+01 | 0.0389 | 0.0198 | 0.0090 |   rpm
   246264969 | 5185 |  104 |  104 | 4.554 | 0.025 | 0.025 |  0.043 | 0.200 | 0.160 |   0.825 |   0.037 |   0.042 |   0.889 |   0.037 |   0.052 | 1.583e+00 | 1.728e-01 | 1.558e-01 | 4.071e+02 | 2.791e+01 | 2.612e+01 | 0.0463 | 0.0342 | 0.0090 |   rpm
   246264982 | 3387 |  108 |   67 | 5.109 | 0.025 | 0.055 | -0.016 | 0.140 | 0.120 |   0.191 |   0.034 |   0.014 |   0.174 |   0.039 |   0.016 | 2.440e+01 | 3.294e+00 | 5.932e+00 | 1.060e+02 | 2.714e+01 | 1.044e+01 | 0.0304 | 0.0108 | 0.0090 |   rpm
   246265004 | 5975 |  118 |  118 | 4.179 | 0.220 | 0.264 |  0.085 | 0.120 | 0.180 |   1.389 |   0.663 |   0.338 |   1.165 |   0.199 |   0.109 | 3.442e-01 | 4.089e-01 | 2.097e-01 | 3.027e+02 | 1.444e+02 | 7.362e+01 | 0.0446 | 0.0220 | 0.0110 |   rpm
   246265137 | 3279 |   39 |   32 | 5.138 | 0.028 | 0.020 |  0.005 | 0.120 | 0.150 |   0.174 |   0.010 |   0.011 |   0.150 |   0.009 |   0.009 | 2.854e+01 | 3.779e+00 | 2.809e+00 | 5.909e+01 | 2.973e+01 | 1.978e+01 | 0.0149 | 0.0070 | 0.0050 |   rpm
   246265281 | 6323 |  259 |  185 | 3.719 | 0.070 | 0.050 |  0.040 | 0.100 | 0.100 |   2.915 |   0.234 |   0.217 |   1.698 |   0.088 |   0.088 | 6.423e-02 | 1.757e-02 | 1.019e-02 | 2.775e+02 | 2.266e+01 | 2.266e+01 | 0.0407 | 0.0162 | 0.0090 |   plx
   246265531 | 6402 |  377 |  314 | 4.101 | 0.210 | 0.252 |  0.018 | 0.120 | 0.180 |   1.610 |   0.639 |   0.392 |   1.369 |   0.203 |   0.203 | 2.594e-01 | 2.826e-01 | 1.523e-01 | 1.640e+02 | 5.623e+01 | 4.887e+01 | 0.0317 | 0.0144 | 0.0072 |   rpm
   246265613 | 5721 |  171 |  137 | 4.430 | 0.060 | 0.204 | -0.065 | 0.120 | 0.120 |   0.994 |   0.293 |   0.087 |   0.982 |   0.067 |   0.067 | 9.681e-01 | 2.507e-01 | 5.048e-01 | 1.858e+02 | 5.723e+01 | 2.135e+01 | 0.0346 | 0.0126 | 0.0070 |   rav
   246265652 | 5470 |  165 |  165 | 3.712 | 0.088 | 0.055 | -0.025 | 0.150 | 0.090 |   2.666 |   0.284 |   0.399 |   1.361 |   0.111 |   0.134 | 6.968e-02 | 2.807e-02 | 1.496e-02 | 7.509e+02 | 3.177e+01 | 1.147e+02 | 0.0462 | 0.0108 | 0.0090 |   rav
   246265779 | 5204 |  105 |  126 | 4.541 | 0.035 | 0.756 | -0.019 | 0.150 | 0.270 |   0.835 |   1.361 |   0.062 |   0.890 |   0.079 |   0.066 | 1.500e+00 | 2.705e-01 | 1.403e+00 | 3.573e+02 | 5.569e+02 | 3.739e+01 | 0.0428 | 0.0154 | 0.0110 |   rpm
   246265788 | 3416 |   61 |   34 | 5.057 | 0.045 | 0.025 |  0.128 | 0.090 | 0.150 |   0.221 |   0.021 |   0.026 |   0.203 |   0.027 |   0.027 | 1.876e+01 | 5.130e+00 | 1.452e+00 | 1.296e+02 | 1.649e+01 | 1.463e+01 | 0.0340 | 0.0112 | 0.0070 |   rpm
   246265982 | 5342 |  125 |  187 | 3.849 | 0.629 | 0.085 |  0.012 | 0.100 | 0.160 |   2.071 |   0.294 |   1.167 |   1.128 |   0.126 |   0.177 | 1.222e-01 | 1.078e+00 | 3.766e-02 | 5.762e+02 | 8.233e+01 | 3.107e+02 | 0.0397 | 0.0070 | 0.0084 |   rav
   246266083 | 5343 |  127 |   85 | 4.523 | 0.025 | 0.040 |  0.093 | 0.120 | 0.120 |   0.875 |   0.050 |   0.039 |   0.931 |   0.030 |   0.030 | 1.367e+00 | 1.598e-01 | 1.873e-01 | 4.433e+02 | 4.054e+01 | 2.267e+01 | 0.0521 | 0.0260 | 0.0130 |   rpm
   246266173 | 4943 |   58 |   58 | 4.575 | 0.020 | 0.020 |  0.131 | 0.060 | 0.060 |   0.784 |   0.016 |   0.016 |   0.842 |   0.017 |   0.017 | 1.740e+00 | 1.044e-01 | 1.044e-01 | 2.469e+02 | 1.343e+01 | 1.764e+01 | 0.0657 | 0.0340 | 0.0340 |   rpm
   246266193 | 4791 |   97 |   77 | 4.685 | 0.066 | 0.055 | -0.703 | 0.350 | 0.350 |   0.583 |   0.070 |   0.062 |   0.622 |   0.080 |   0.060 | 3.047e+00 | 8.334e-01 | 7.674e-01 | 1.301e+03 | 1.928e+02 | 1.679e+02 | 0.0440 | 0.0198 | 0.0090 |   rpm
   246266299 | 3910 |   62 |   78 | 4.848 | 0.084 | 0.020 | -0.016 | 0.080 | 0.200 |   0.434 |   0.011 |   0.083 |   0.485 |   0.016 |   0.095 | 5.826e+00 | 2.992e+00 | 3.496e-01 | 2.980e+02 | 1.867e+01 | 5.465e+01 | 0.0584 | 0.0190 | 0.0190 |   rpm
   246266440 | 3647 |  145 |  174 | 5.004 | 0.078 | 0.065 | -0.071 | 0.150 | 0.180 |   0.275 |   0.068 |   0.063 |   0.272 |   0.083 |   0.083 | 1.328e+01 | 7.577e+00 | 4.262e+00 | 1.269e+02 | 3.855e+01 | 3.378e+01 | 0.0298 | 0.0160 | 0.0100 |   rpm
   246266460 | 5791 |   94 |  164 | 4.416 | 0.070 | 0.280 | -0.053 | 0.200 | 0.240 |   0.998 |   0.455 |   0.104 |   0.983 |   0.082 |   0.098 | 9.320e-01 | 2.826e-01 | 6.088e-01 | 3.659e+02 | 1.524e+02 | 4.941e+01 | 0.0461 | 0.0110 | 0.0110 |   rpm
   246266581 | 3745 |  318 |  227 | 5.006 | 0.085 | 0.085 | -0.299 | 0.300 | 0.480 |   0.272 |   0.082 |   0.073 |   0.283 |   0.118 |   0.098 | 1.205e+01 | 8.887e+00 | 4.445e+00 | 1.862e+02 | 8.197e+01 | 6.454e+01 | 0.0336 | 0.0168 | 0.0070 |   rpm
   246266713 | 5704 |  135 |  135 | 4.426 | 0.065 | 0.117 |  0.038 | 0.150 | 0.180 |   1.006 |   0.172 |   0.084 |   0.992 |   0.060 |   0.060 | 9.309e-01 | 2.410e-01 | 3.159e-01 | 2.379e+02 | 5.116e+01 | 2.440e+01 | 0.0410 | 0.0216 | 0.0090 |   rpm
   246266752 | 5476 |   89 |  200 | 3.928 | 0.555 | 0.185 |  0.107 | 0.120 | 0.240 |   1.797 |   0.672 |   0.959 |   1.042 |   0.203 |   0.101 | 1.491e-01 | 1.063e+00 | 6.716e-02 | 5.204e+02 | 1.516e+02 | 2.527e+02 | 0.0459 | 0.0288 | 0.0080 |   rpm
   246266760 | 3983 |  118 |   95 | 4.969 | 0.025 | 0.075 | -0.457 | 0.120 | 0.150 |   0.322 |   0.062 |   0.025 |   0.355 |   0.078 |   0.039 | 1.029e+01 | 1.524e+00 | 2.904e+00 | 3.741e+01 | 8.721e+00 | 2.897e+00 | 0.0104 | 0.0030 | 0.0030 |   rav
   246266827 | 4123 |  257 |  214 | 4.837 | 0.070 | 0.070 | -0.342 | 0.250 | 0.250 |   0.432 |   0.066 |   0.068 |   0.485 |   0.071 |   0.085 | 5.634e+00 | 2.435e+00 | 1.457e+00 | 2.948e+02 | 8.010e+01 | 5.351e+01 | 0.0391 | 0.0162 | 0.0090 |   rpm
   246266837 | 3534 |  155 |   35 | 5.019 | 0.025 | 0.050 |  0.038 | 0.060 | 0.080 |   0.255 |   0.061 |   0.019 |   0.254 |   0.090 |   0.024 | 1.477e+01 | 1.994e+00 | 4.144e+00 | 4.678e+01 | 1.627e+01 | 1.030e+01 | 0.0158 | 0.0032 | 0.0072 |   rpm
   246266941 | 5979 |  147 |  122 | 4.253 | 0.125 | 0.200 |  0.004 | 0.150 | 0.180 |   1.271 |   0.380 |   0.226 |   1.122 |   0.108 |   0.108 | 5.137e-01 | 2.912e-01 | 2.633e-01 | 4.249e+02 | 1.268e+02 | 7.230e+01 | 0.0457 | 0.0320 | 0.0100 |   rpm
   246267278 | 5525 |  132 |  132 | 4.481 | 0.055 | 0.088 | -0.032 | 0.200 | 0.240 |   0.903 |   0.147 |   0.081 |   0.927 |   0.068 |   0.082 | 1.195e+00 | 2.923e-01 | 3.530e-01 | 6.430e+02 | 1.125e+02 | 8.297e+01 | 0.0460 | 0.0240 | 0.0100 |   rpm
   246267335 | 4770 |   76 |   76 | 2.618 | 0.561 | 0.255 | -0.117 | 0.200 | 0.200 |  10.104 |   1.212 |   5.173 |   1.272 |   0.332 |   0.199 | 1.510e-03 | 8.605e-03 | 8.417e-04 | 1.125e+03 | 1.040e+02 | 5.536e+02 | 0.0451 | 0.0220 | 0.0100 |   rpm
   246267419 | 3366 |   66 |   40 | 5.089 | 0.025 | 0.025 |  0.054 | 0.100 | 0.080 |   0.201 |   0.016 |   0.015 |   0.180 |   0.020 |   0.016 | 2.208e+01 | 2.982e+00 | 2.627e+00 | 6.259e+01 | 1.190e+01 | 8.452e+00 | 0.0178 | 0.0054 | 0.0036 |   rpm
   246267436 | 5730 |  168 |  168 | 3.868 | 0.108 | 0.108 | -0.408 | 0.360 | 0.480 |   1.929 |   0.231 |   0.174 |   1.026 |   0.141 |   0.141 | 1.413e-01 | 4.930e-02 | 4.263e-02 | 2.489e+02 | 2.850e+01 | 2.850e+01 | 0.0401 | 0.0144 | 0.0096 |   plx
   246267858 | 4008 |  369 |  231 | 4.834 | 0.105 | 0.126 | -0.100 | 0.160 | 0.280 |   0.434 |   0.130 |   0.100 |   0.474 |   0.151 |   0.126 | 5.569e+00 | 3.673e+00 | 2.537e+00 | 1.435e+02 | 7.132e+01 | 4.098e+01 | 0.0323 | 0.0126 | 0.0090 |   col
   246267861 | 5145 |  155 |  155 | 4.594 | 0.025 | 0.030 | -0.192 | 0.120 | 0.150 |   0.749 |   0.043 |   0.048 |   0.805 |   0.058 |   0.058 | 1.909e+00 | 2.330e-01 | 2.076e-01 | 1.901e+02 | 1.930e+01 | 1.752e+01 | 0.0355 | 0.0112 | 0.0070 |   rav
   246267912 | 6338 |  159 |  159 | 3.929 | 0.140 | 0.140 | -0.005 | 0.120 | 0.150 |   2.083 |   0.486 |   0.394 |   1.433 |   0.163 |   0.163 | 1.440e-01 | 1.006e-01 | 5.923e-02 | 5.912e+02 | 1.981e+02 | 1.981e+02 | 0.0438 | 0.0200 | 0.0100 |   plx
   246267965 | 5246 |  129 |  129 | 4.544 | 0.025 | 0.055 |  0.042 | 0.120 | 0.200 |   0.831 |   0.083 |   0.043 |   0.890 |   0.057 |   0.057 | 1.518e+00 | 1.852e-01 | 3.122e-01 | 4.824e+02 | 6.036e+01 | 3.427e+01 | 0.0465 | 0.0312 | 0.0120 |   rpm
   246268148 | 5917 |  142 |  177 | 4.271 | 0.135 | 0.270 |  0.014 | 0.120 | 0.150 |   1.215 |   0.525 |   0.200 |   1.083 |   0.140 |   0.088 | 5.375e-01 | 3.243e-01 | 3.284e-01 | 4.653e+02 | 1.883e+02 | 9.433e+01 | 0.0455 | 0.0288 | 0.0120 |   rpm
   246268154 | 3700 |  176 |  212 | 4.991 | 0.065 | 0.078 | -0.078 | 0.200 | 0.280 |   0.286 |   0.077 |   0.061 |   0.300 |   0.104 |   0.089 | 1.230e+01 | 5.274e+00 | 4.284e+00 | 2.244e+02 | 8.565e+01 | 5.300e+01 | 0.0361 | 0.0128 | 0.0080 |   rpm
   246268312 | 3926 |  189 |  157 | 4.856 | 0.080 | 0.050 | -0.073 | 0.160 | 0.280 |   0.415 |   0.051 |   0.078 |   0.465 |   0.061 |   0.097 | 6.174e+00 | 2.750e+00 | 1.270e+00 | 2.076e+02 | 3.576e+01 | 4.661e+01 | 0.0368 | 0.0162 | 0.0090 |   rpm
   246268336 | 5668 |  167 |  134 | 4.282 | 0.164 | 0.492 |  0.155 | 0.080 | 0.140 |   1.214 |   1.049 |   0.259 |   1.088 |   0.229 |   0.088 | 5.143e-01 | 5.357e-01 | 4.216e-01 | 2.378e+02 | 1.989e+02 | 5.741e+01 | 0.0415 | 0.0240 | 0.0100 |   rpm
   246268374 | 6023 |  145 |   97 | 3.901 | 0.120 | 0.100 |  0.148 | 0.100 | 0.080 |   2.093 |   0.433 |   0.303 |   1.410 |   0.136 |   0.113 | 1.364e-01 | 8.176e-02 | 4.417e-02 | 4.217e+02 | 7.810e+01 | 7.810e+01 | 0.0481 | 0.0288 | 0.0144 |   plx
   246268509 | 5294 |  149 |  106 | 4.503 | 0.045 | 0.738 |  0.102 | 0.120 | 0.180 |   0.895 |   1.546 |   0.066 |   0.960 |   0.316 |   0.066 | 1.244e+00 | 2.864e-01 | 1.160e+00 | 2.301e+02 | 3.668e+02 | 2.746e+01 | 0.0416 | 0.0216 | 0.0120 |   rpm
   246268620 | 3258 |  118 |   99 | 5.166 | 0.020 | 0.020 | -0.125 | 0.150 | 0.240 |   0.163 |   0.005 |   0.005 |   0.142 |   0.006 |   0.004 | 3.260e+01 | 2.493e+00 | 1.956e+00 | 1.134e+02 | 7.443e+00 | 5.851e+00 | 0.0275 | 0.0060 | 0.0072 |   rpm
   246268656 | 4916 |  149 |  179 | 4.601 | 0.035 | 0.833 | -0.073 | 0.120 | 0.120 |   0.729 |   1.480 |   0.047 |   0.789 |   0.254 |   0.061 | 1.983e+00 | 2.937e-01 | 1.885e+00 | 9.666e+01 | 2.090e+02 | 1.051e+01 | 0.0253 | 0.0132 | 0.0060 |   rav
   246268670 | 5689 |  136 |  136 | 4.436 | 0.070 | 0.560 | -0.128 | 0.240 | 0.360 |   0.998 |   0.950 |   0.114 |   0.985 |   0.083 |   0.099 | 9.909e-01 | 3.004e-01 | 8.512e-01 | 3.441e+02 | 3.207e+02 | 4.852e+01 | 0.0452 | 0.0306 | 0.0090 |   rpm
   246268705 | 6020 |  119 |  119 | 4.137 | 0.155 | 0.155 |  0.026 | 0.150 | 0.180 |   1.436 |   0.360 |   0.244 |   1.162 |   0.117 |   0.097 | 3.271e-01 | 2.348e-01 | 1.367e-01 | 4.628e+02 | 1.198e+02 | 1.198e+02 | 0.0427 | 0.0180 | 0.0100 |   plx
   246268728 | 3504 |   42 |   70 | 5.050 | 0.020 | 0.028 | -0.010 | 0.100 | 0.080 |   0.230 |   0.021 |   0.019 |   0.225 |   0.025 |   0.025 | 1.734e+01 | 2.026e+00 | 2.375e+00 | 7.120e+01 | 9.056e+00 | 9.529e+00 | 0.0178 | 0.0056 | 0.0040 |   rpm
   246268821 | 5362 |   85 |  128 | 4.559 | 0.030 | 0.042 | -0.185 | 0.160 | 0.280 |   0.804 |   0.072 |   0.066 |   0.863 |   0.062 |   0.087 | 1.605e+00 | 2.592e-01 | 2.639e-01 | 2.520e+02 | 5.022e+01 | 5.022e+01 | 0.0395 | 0.0154 | 0.0110 |   plx
   246268973 | 3645 |  353 |  252 | 5.004 | 0.110 | 0.132 | -0.102 | 0.200 | 0.280 |   0.274 |   0.127 |   0.087 |   0.284 |   0.178 |   0.134 | 1.262e+01 | 1.115e+01 | 6.716e+00 | 3.166e+02 | 1.992e+02 | 1.223e+02 | 0.0395 | 0.0162 | 0.0090 |   col
   246269011 | 3448 |  209 |  335 | 5.102 | 0.084 | 0.070 | -0.175 | 0.250 | 0.250 |   0.192 |   0.055 |   0.043 |   0.176 |   0.066 |   0.047 | 2.316e+01 | 1.288e+01 | 7.137e+00 | 1.321e+02 | 5.065e+01 | 4.261e+01 | 0.0290 | 0.0154 | 0.0070 |   rpm
   246269131 | 5020 |   81 |  101 | 4.559 | 0.028 | 0.020 |  0.134 | 0.080 | 0.120 |   0.803 |   0.021 |   0.040 |   0.867 |   0.017 |   0.039 | 1.635e+00 | 1.910e-01 | 1.091e-01 | 1.095e+02 | 6.758e+00 | 8.806e+00 | 0.0358 | 0.0070 | 0.0112 |   rpm
   246269146 | 4014 |   94 |  118 | 4.822 | 0.054 | 0.045 | -0.030 | 0.150 | 0.120 |   0.457 |   0.048 |   0.051 |   0.518 |   0.063 |   0.063 | 5.188e+00 | 1.465e+00 | 9.710e-01 | 1.603e+02 | 3.206e+01 | 1.097e+01 | 0.0332 | 0.0120 | 0.0050 |   rpm
   246269149 | 5602 |  132 |   88 | 4.471 | 0.035 | 0.077 |  0.057 | 0.120 | 0.180 |   0.954 |   0.117 |   0.060 |   0.984 |   0.049 |   0.059 | 1.133e+00 | 1.678e-01 | 2.969e-01 | 3.296e+02 | 5.216e+01 | 2.942e+01 | 0.0427 | 0.0204 | 0.0060 |   rpm
   246269224 | 3727 |  396 |  283 | 4.963 | 0.138 | 0.138 | -0.102 | 0.200 | 0.280 |   0.289 |   0.144 |   0.096 |   0.297 |   0.186 |   0.133 | 1.029e+01 | 9.775e+00 | 5.673e+00 | 3.401e+02 | 2.335e+02 | 1.385e+02 | 0.0414 | 0.0180 | 0.0100 |   col
   246269267 | 4413 |   88 |   70 | 1.740 | 0.708 | 1.770 | -0.601 | 0.750 | 1.950 |  52.902 |  74.001 |  43.708 |   0.812 |   0.474 |   0.023 | 7.677e-05 | 1.369e-03 | 7.656e-05 | 3.051e+03 | 1.377e+04 | 1.647e+03 | 0.0466 | 0.0266 | 0.0190 |   rpm
   246269317 | 5574 |  169 |  169 | 3.817 | 0.096 | 0.096 | -0.244 | 0.150 | 0.150 |   2.142 |   0.386 |   0.276 |   1.130 |   0.138 |   0.138 | 1.077e-01 | 4.269e-02 | 3.555e-02 | 2.096e+02 | 3.848e+01 | 2.747e+01 | 0.0369 | 0.0154 | 0.0084 |   rav
   246269392 | 4781 |  114 |  114 | 4.610 | 0.030 | 0.025 |  0.023 | 0.180 | 0.150 |   0.726 |   0.031 |   0.047 |   0.787 |   0.032 |   0.051 | 2.017e+00 | 3.149e-01 | 1.985e-01 | 4.915e+02 | 2.912e+01 | 4.325e+01 | 0.0429 | 0.0200 | 0.0100 |   rpm
   246269472 | 3581 |  313 |  261 | 5.004 | 0.110 | 0.110 | -0.102 | 0.200 | 0.280 |   0.258 |   0.113 |   0.079 |   0.257 |   0.157 |   0.098 | 1.488e+01 | 1.282e+01 | 7.821e+00 | 3.244e+02 | 1.969e+02 | 1.225e+02 | 0.0395 | 0.0162 | 0.0090 |   col
   246269627 | 3713 |  416 |  297 | 4.963 | 0.138 | 0.161 | -0.142 | 0.200 | 0.320 |   0.294 |   0.150 |   0.099 |   0.306 |   0.194 |   0.139 | 1.071e+01 | 1.042e+01 | 5.972e+00 | 4.049e+02 | 2.875e+02 | 1.681e+02 | 0.0412 | 0.0162 | 0.0108 |   col
   246269811 | 5274 |  156 |  125 | 3.769 | 0.792 | 0.528 | -0.457 | 0.400 | 0.560 |   2.002 |   1.382 |   1.237 |   0.901 |   0.094 |   0.052 | 1.045e-01 | 1.319e+00 | 8.620e-02 | 4.414e+02 | 2.745e+02 | 2.595e+02 | 0.0395 | 0.0180 | 0.0090 |   rpm
   246269851 | 3625 |  188 |   58 | 5.073 | 0.072 | 0.096 | -0.347 | 0.200 | 0.200 |   0.214 |   0.093 |   0.033 |   0.205 |   0.130 |   0.035 | 1.927e+01 | 7.949e+00 | 8.434e+00 | 1.511e+02 | 7.138e+01 | 2.658e+01 | 0.0340 | 0.0440 | 0.0050 |   rpm
   246269879 | 3559 |  130 |  130 | 5.058 | 0.048 | 0.040 | -0.117 | 0.200 | 0.240 |   0.227 |   0.034 |   0.029 |   0.223 |   0.042 |   0.042 | 1.768e+01 | 4.323e+00 | 3.474e+00 | 1.690e+02 | 2.937e+01 | 3.251e+01 | 0.0396 | 0.0220 | 0.0110 |   rpm
   246269952 | 5713 |  136 |  136 | 4.421 | 0.066 | 0.385 |  0.064 | 0.120 | 0.120 |   1.020 |   0.624 |   0.083 |   1.038 |   0.079 |   0.066 | 9.110e-01 | 2.412e-01 | 6.702e-01 | 3.404e+02 | 1.815e+02 | 5.040e+01 | 0.0474 | 0.0338 | 0.0130 |   rpm
   246269998 | 3994 |  501 |  376 | 4.876 | 0.130 | 0.156 | -0.217 | 0.250 | 0.350 |   0.401 |   0.162 |   0.134 |   0.430 |   0.170 |   0.170 | 6.441e+00 | 6.559e+00 | 3.250e+00 | 5.093e+02 | 3.243e+02 | 1.982e+02 | 0.0413 | 0.0162 | 0.0090 |   rpm
   246270189 | 4078 |  197 |  131 | 4.825 | 0.054 | 0.045 | -0.251 | 0.210 | 0.150 |   0.451 |   0.047 |   0.058 |   0.502 |   0.053 |   0.063 | 5.344e+00 | 1.509e+00 | 1.000e+00 | 2.012e+02 | 3.958e+01 | 3.307e+01 | 0.0362 | 0.0154 | 0.0084 |   rpm
   246270302 | 3649 |  227 |  227 | 4.999 | 0.085 | 0.085 | -0.121 | 0.200 | 0.320 |   0.274 |   0.085 |   0.076 |   0.275 |   0.117 |   0.097 | 1.282e+01 | 9.462e+00 | 4.733e+00 | 2.491e+02 | 9.954e+01 | 8.270e+01 | 0.0381 | 0.0112 | 0.0096 |   rpm
   246270548 | 5543 |  132 |  132 | 4.473 | 0.050 | 0.070 |  0.014 | 0.150 | 0.240 |   0.923 |   0.105 |   0.079 |   0.950 |   0.049 |   0.069 | 1.137e+00 | 2.619e-01 | 2.504e-01 | 7.246e+02 | 9.217e+01 | 8.177e+01 | 0.0445 | 0.0220 | 0.0100 |   rpm
   246270556 | 3949 |   64 |   64 | 4.891 | 0.108 | 0.045 | -0.220 | 0.150 | 0.270 |   0.396 |   0.033 |   0.104 |   0.451 |   0.037 |   0.140 | 7.109e+00 | 5.245e+00 | 1.128e+00 | 1.327e+02 | 1.757e+01 | 3.341e+01 | 0.0349 | 0.0280 | 0.0084 |   rpm
   246270740 | 6089 |  120 |   96 | 4.116 | 0.150 | 0.150 | -0.268 | 0.250 | 0.400 |   1.406 |   0.324 |   0.223 |   1.043 |   0.149 |   0.149 | 3.335e-01 | 1.950e-01 | 1.416e-01 | 4.844e+02 | 1.286e+02 | 1.286e+02 | 0.0407 | 0.0128 | 0.0080 |   plx
   246270892 | 6006 |  119 |  119 | 4.101 | 0.235 | 0.235 |  0.081 | 0.120 | 0.150 |   1.504 |   0.650 |   0.389 |   1.198 |   0.190 |   0.127 | 2.815e-01 | 3.633e-01 | 1.586e-01 | 3.642e+02 | 1.603e+02 | 9.545e+01 | 0.0429 | 0.0240 | 0.0100 |   rpm
   246270976 | 3885 |   94 |   47 | 4.917 | 0.020 | 0.033 | -0.224 | 0.180 | 0.150 |   0.366 |   0.030 |   0.016 |   0.410 |   0.036 |   0.020 | 8.200e+00 | 6.882e-01 | 1.221e+00 | 8.910e+01 | 1.124e+01 | 6.785e+00 | 0.0263 | 0.0184 | 0.0040 |   rpm
   246271061 | 6255 |  305 |  254 | 4.231 | 0.100 | 0.180 | -0.043 | 0.150 | 0.240 |   1.352 |   0.347 |   0.180 |   1.197 |   0.157 |   0.157 | 4.352e-01 | 1.938e-01 | 1.938e-01 | 1.353e+02 | 3.040e+01 | 3.040e+01 | 0.0313 | 0.0112 | 0.0070 |   plx
   246271074 | 5052 |  140 |  120 | 4.572 | 0.035 | 0.049 | -0.034 | 0.200 | 0.280 |   0.771 |   0.069 |   0.053 |   0.834 |   0.062 |   0.062 | 1.744e+00 | 2.815e-01 | 3.296e-01 | 6.581e+02 | 1.017e+02 | 5.652e+01 | 0.0439 | 0.0220 | 0.0100 |   rpm
   246271090 | 3488 |  103 |  103 | 5.071 | 0.030 | 0.036 | -0.042 | 0.150 | 0.150 |   0.219 |   0.027 |   0.021 |   0.201 |   0.042 |   0.025 | 1.940e+01 | 3.817e+00 | 3.189e+00 | 1.052e+02 | 2.162e+01 | 1.315e+01 | 0.0253 | 0.0168 | 0.0070 |   rpm
   246271100 | 4084 |  198 |  165 | 4.820 | 0.050 | 0.080 | -0.172 | 0.240 | 0.200 |   0.456 |   0.080 |   0.044 |   0.522 |   0.082 |   0.051 | 5.115e+00 | 1.251e+00 | 1.511e+00 | 2.095e+02 | 5.279e+01 | 2.745e+01 | 0.0385 | 0.0128 | 0.0080 |   rpm
   246271271 | 3727 |  345 |  287 | 4.994 | 0.090 | 0.108 | -0.280 | 0.250 | 0.350 |   0.276 |   0.115 |   0.081 |   0.302 |   0.129 |   0.129 | 1.284e+01 | 8.714e+00 | 5.943e+00 | 2.528e+02 | 1.168e+02 | 9.256e+01 | 0.0391 | 0.0140 | 0.0100 |   rpm
   246271378 | 5130 |  155 |  155 | 4.553 | 0.045 | 0.108 | -0.074 | 0.200 | 0.320 |   0.786 |   0.112 |   0.063 |   0.836 |   0.079 |   0.066 | 1.645e+00 | 3.327e-01 | 5.069e-01 | 3.129e+02 | 8.392e+01 | 3.505e+01 | 0.0391 | 0.0140 | 0.0084 |   rpm
   246271485 | 5079 |  155 |  124 | 4.558 | 0.042 | 0.749 | -0.072 | 0.200 | 0.280 |   0.787 |   1.119 |   0.056 |   0.855 |   0.075 |   0.075 | 1.663e+00 | 2.909e-01 | 1.529e+00 | 6.474e+02 | 9.491e+02 | 6.774e+01 | 0.0480 | 0.0286 | 0.0156 |   rpm
   246271519 | 5153 |  155 |  124 | 4.550 | 0.035 | 1.134 | -0.280 | 0.250 | 0.400 |   0.812 |   2.361 |   0.066 |   0.854 |   0.094 |   0.067 | 1.606e+00 | 2.379e-01 | 1.576e+00 | 4.245e+02 | 1.128e+03 | 4.090e+01 | 0.0436 | 0.0220 | 0.0110 |   rpm
   246271647 | 6129 |  122 |  122 | 4.284 | 0.070 | 0.098 | -0.156 | 0.200 | 0.320 |   1.232 |   0.110 |   0.085 |   1.074 |   0.096 |   0.134 | 5.630e-01 | 1.377e-01 | 1.485e-01 | 2.092e+02 | 1.646e+01 | 1.646e+01 | 0.0359 | 0.0126 | 0.0070 |   plx
