# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   226728233 | 6953 |  337 |  393 | 3.851 | 0.125 | 0.125 |  0.041 | 0.100 | 0.080 |   2.571 |   0.397 |   0.423 |   1.775 |   0.149 |   0.107 | 9.547e-02 | 5.759e-02 | 3.592e-02 | 2.497e+02 | 1.747e+01 | 1.747e+01 | 0.1590 | 0.0560 | 0.0560 |   plx
   226732221 | 4919 |  233 |  280 | 3.492 | 1.344 | 1.344 | -0.566 | 0.480 | 0.400 |   2.166 |   9.390 |   1.760 |   0.863 |   0.100 |   0.241 | 4.508e-02 | 2.832e+00 | 4.477e-02 | 1.809e+03 | 4.898e+03 | 1.434e+03 | 0.3224 | 0.1904 | 0.1360 |   rpm
   226735102 | 5430 |   54 |  241 | 2.514 | 0.020 | 0.051 | -1.155 | 0.380 | 0.060 |   8.553 |   0.637 |   0.171 |   0.882 |   0.028 |   0.018 | 1.391e-03 | 8.345e-05 | 2.367e-04 | 1.758e+03 | 3.112e+02 | 5.273e+01 | 0.7965 | 0.0010 | 0.3176 |   rpm
   226742239 | 5105 |  272 |  120 | 4.594 | 0.040 | 0.064 | -0.216 | 0.250 | 0.450 |   0.762 |   0.084 |   0.088 |   0.824 |   0.060 |   0.120 | 1.847e+00 | 4.252e-01 | 4.066e-01 | 2.640e+02 | 1.337e+02 | 1.025e+02 | 0.1512 | 0.1298 | 0.0590 |   rpm
   226742929 | 4283 |  204 |  204 | 1.590 | 0.405 | 0.225 | -0.330 | 0.540 | 0.540 |  24.454 |   7.605 |   8.882 |   0.998 |   0.157 |   0.098 | 6.084e-05 | 2.047e-04 | 3.571e-05 | 6.603e+03 | 1.845e+03 | 2.151e+03 | 0.7951 | 0.2580 | 0.3096 |   rpm
   226744787 | 4894 |   48 |  176 | 1.538 | 0.020 | 0.048 | -1.157 | 0.660 | 0.090 |  25.218 |   2.689 |   0.504 |   0.806 |   0.074 |   0.016 | 4.984e-05 | 2.990e-06 | 9.514e-06 | 4.603e+03 | 3.529e+03 | 1.381e+02 | 1.5901 | 0.0010 | 0.2908 |   rpm
   226744814 | 3670 | 1730 |  163 | 5.005 | 0.065 | 0.091 | -0.163 | 0.200 | 1.960 |   0.260 |   0.094 |   0.046 |   0.330 |   0.459 |   0.121 | 1.295e+01 | 6.382e+00 | 4.836e+00 | 1.460e+02 | 9.746e+02 | 4.888e+01 | 0.1495 | 0.0492 | 0.0984 |   rpm
   226744898 | 5140 |  251 |  157 | 4.560 | 0.072 | 0.060 | -0.126 | 0.250 | 0.400 |   0.767 |   0.086 |   0.106 |   0.813 |   0.064 |   0.113 | 1.696e+00 | 5.397e-01 | 4.094e-01 | 3.272e+02 | 1.041e+02 | 5.190e+01 | 0.2258 | 0.2080 | 0.0640 |   rpm
   226745573 | 4625 |   93 |   93 | 2.480 | 0.132 | 0.110 |  0.082 | 0.150 | 0.150 |  11.427 |   0.733 |   1.210 |   1.491 |   0.366 |   0.305 | 9.378e-04 | 4.654e-04 | 2.346e-04 | 2.522e+03 | 2.689e+02 | 3.335e+02 | 0.7332 | 0.3408 | 0.2840 |   apo
   226745587 | 3806 |  678 |  147 | 4.966 | 0.060 | 0.204 | -0.250 | 0.250 | 0.450 |   0.310 |   0.189 |   0.054 |   0.345 |   0.223 |   0.079 | 1.010e+01 | 3.778e+00 | 6.207e+00 | 1.530e+02 | 1.092e+02 | 3.957e+01 | 0.0847 | 0.0896 | 0.0336 |   rpm
   226748919 | 6558 |  328 |  328 | 4.115 | 0.144 | 0.144 |  0.041 | 0.120 | 0.150 |   1.609 |   0.365 |   0.252 |   1.385 |   0.151 |   0.126 | 2.940e-01 | 1.666e-01 | 1.225e-01 | 3.856e+02 | 4.338e+01 | 4.338e+01 | 0.2943 | 0.1068 | 0.1068 |   plx
   226749982 | 3956 |  383 |  273 | 4.888 | 0.120 | 0.120 | -0.293 | 0.240 | 0.420 |   0.372 |   0.123 |   0.123 |   0.404 |   0.132 |   0.159 | 7.618e+00 | 6.244e+00 | 3.431e+00 | 2.510e+02 | 1.152e+02 | 7.895e+01 | 0.1665 | 0.1242 | 0.0690 |   rpm
   226752560 | 6165 |  258 |  207 | 3.902 | 0.370 | 0.185 | -0.033 | 0.150 | 0.150 |   2.024 |   0.664 |   0.792 |   1.377 |   0.251 |   0.301 | 1.382e-01 | 3.921e-01 | 6.766e-02 | 3.254e+02 | 1.227e+02 | 1.304e+02 | 0.2207 | 0.1472 | 0.0920 |   rpm
   226754182 | 5727 |  230 |  230 | 4.466 | 0.048 | 0.072 | -0.092 | 0.250 | 0.250 |   0.947 |   0.096 |   0.073 |   0.968 |   0.079 |   0.079 | 1.101e+00 | 2.075e-01 | 2.658e-01 | 1.091e+02 | 7.615e+00 | 7.615e+00 | 0.0694 | 0.0432 | 0.0240 |   plx
   226756494 | 4639 |  113 |   94 | 2.567 | 0.110 | 0.132 |  0.210 | 0.100 | 0.100 |  11.466 |   1.578 |   1.009 |   1.782 |   0.659 |   0.329 | 1.128e-03 | 4.291e-04 | 3.618e-04 | 2.689e+03 | 3.282e+02 | 3.470e+02 | 0.8111 | 0.3900 | 0.3250 |   apo
   226757735 | 4751 |   57 |   76 | 2.761 | 0.075 | 0.090 |  0.233 | 0.120 | 0.080 |   9.740 |   1.547 |   1.019 |   2.045 |   0.287 |   0.246 | 2.157e-03 | 6.218e-04 | 7.188e-04 | 2.548e+03 | 3.910e+02 | 4.011e+02 | 0.8094 | 0.3084 | 0.2570 |   apo
   226757864 | 3707 |  693 |  320 | 5.003 | 0.138 | 0.161 | -0.383 | 0.480 | 0.560 |   0.259 |   0.158 |   0.087 |   0.265 |   0.222 |   0.101 | 1.396e+01 | 1.203e+01 | 8.112e+00 | 9.937e+01 | 5.921e+01 | 3.710e+01 | 0.0765 | 0.0564 | 0.0470 |   rpm
   226758086 | 4498 |  146 |  220 | 2.029 | 0.415 | 0.498 | -0.178 | 0.450 | 0.720 |  16.045 |   9.268 |   5.875 |   1.032 |   0.316 |   0.143 | 2.030e-04 | 8.477e-04 | 1.514e-04 | 5.263e+03 | 3.249e+03 | 1.738e+03 | 1.0064 | 0.2220 | 0.2664 |   rpm
   226760804 | 4813 |  381 |   57 | 4.595 | 0.085 | 0.697 | -0.123 | 0.200 | 0.400 |   0.701 |   0.125 |   0.106 |   0.756 |   0.111 |   0.111 | 1.940e+00 | 8.642e-01 | 1.782e+00 | 2.436e+02 | 1.344e+02 | 6.184e+01 | 0.1833 | 0.2244 | 0.0462 |   rpm
   226761786 | 5495 |  221 |  309 | 4.559 | 0.064 | 0.096 | -0.531 | 0.400 | 0.560 |   0.773 |   0.112 |   0.116 |   0.817 |   0.069 |   0.137 | 1.675e+00 | 6.371e-01 | 5.373e-01 | 2.914e+02 | 9.008e+01 | 9.155e+01 | 0.3298 | 0.1280 | 0.1920 |   rpm
   226761908 | 3610 |   83 |  166 | 5.009 | 0.108 | 0.036 | -0.006 | 0.200 | 0.200 |   0.256 |   0.050 |   0.070 |   0.260 |   0.068 |   0.082 | 1.370e+01 | 1.066e+01 | 2.817e+00 | 1.141e+02 | 3.798e+01 | 4.672e+01 | 0.0533 | 0.0528 | 0.0220 |   rpm
   226766354 | 6371 |  427 |  233 | 3.721 | 0.036 | 0.054 |  0.057 | 0.150 | 0.120 |   3.025 |   0.234 |   0.217 |   1.763 |   0.108 |   0.090 | 6.171e-02 | 8.171e-03 | 1.050e-02 | 4.977e+02 | 5.718e+01 | 5.718e+01 | 0.3567 | 0.1484 | 0.1060 |   plx
   226767229 | 4115 |  217 |  217 | 4.797 | 0.078 | 0.065 | -0.121 | 0.150 | 0.240 |   0.485 |   0.080 |   0.089 |   0.549 |   0.081 |   0.113 | 4.564e+00 | 2.408e+00 | 1.242e+00 | 1.211e+03 | 3.632e+01 | 9.472e+02 | 0.2616 | 0.1270 | 0.1524 |   rpm
   226767420 | 4618 |  132 |   94 | 2.492 | 0.126 | 0.126 |  0.164 | 0.100 | 0.120 |  11.730 |   2.115 |   0.933 |   1.610 |   0.895 |   0.344 | 8.701e-04 | 4.963e-04 | 2.398e-04 | 2.077e+03 | 3.926e+02 | 2.130e+02 | 0.7167 | 0.3100 | 0.3100 |   apo
   226768290 | 4491 |  241 |  337 | 2.284 | 0.246 | 0.697 |  0.101 | 0.240 | 0.600 |  13.607 |  12.585 |   2.668 |   1.224 |   0.725 |   0.279 | 5.316e-04 | 5.439e-04 | 4.809e-04 | 3.637e+03 | 3.006e+03 | 8.072e+02 | 1.3746 | 0.3170 | 0.4438 |   rpm
   226769728 | 5222 |  364 |  243 | 4.548 | 0.060 | 0.072 | -0.071 | 0.200 | 0.280 |   0.784 |   0.104 |   0.092 |   0.842 |   0.074 |   0.118 | 1.628e+00 | 5.479e-01 | 4.099e-01 | 2.179e+02 | 7.605e+01 | 9.817e+01 | 0.1095 | 0.1078 | 0.0616 |   rpm
   226774328 | 4105 |  535 |  205 | 1.402 | 0.216 | 0.252 |  0.029 | 0.400 | 1.520 |  38.060 |   2.628 |  11.165 |   1.043 |   1.131 |   0.182 | 2.427e-05 | 2.691e-05 | 1.276e-05 | 7.998e+03 | 3.846e+02 | 2.591e+03 | 1.1962 | 0.6072 | 0.2530 |   rpm
   226777628 | 4064 | 1360 |  272 | 4.892 | 0.020 | 0.099 | -0.146 | 0.240 | 0.060 |   0.384 |   0.114 |   0.008 |   0.505 |   0.293 |   0.105 | 7.419e+00 | 4.451e-01 | 2.907e+00 | 1.789e+02 | 7.589e+01 | 5.366e+00 | 0.2663 | 0.1050 | 0.1470 |   rpm
   226792887 | 4479 |  209 |  174 | 2.176 | 0.325 | 0.390 | -0.199 | 0.450 | 0.630 |  13.229 |   7.213 |   3.331 |   1.032 |   0.264 |   0.147 | 3.681e-04 | 7.905e-04 | 2.715e-04 | 5.697e+03 | 2.926e+03 | 1.375e+03 | 0.9441 | 0.2830 | 0.2830 |   rpm
   226795036 | 5547 |  230 |  276 | 4.517 | 0.091 | 0.078 | -0.516 | 0.280 | 0.350 |   0.816 |   0.100 |   0.089 |   0.830 |   0.047 |   0.094 | 1.478e+00 | 4.437e-01 | 3.900e-01 | 3.094e+02 | 1.512e+02 | 1.016e+02 | 0.3298 | 0.1280 | 0.1920 |   rpm
   226797434 | 4681 |   46 |  600 | 1.629 | 0.034 | 0.020 | -0.915 | 1.260 | 0.090 |  24.013 |   3.205 |   0.480 |   0.903 |   0.334 |   0.018 | 6.449e-05 | 3.869e-06 | 3.869e-06 | 8.089e+03 | 2.427e+02 | 2.427e+02 | 1.5003 | 0.0010 | 0.6400 |   rpm
   226803693 | 4558 |  109 |   91 | 2.457 | 0.100 | 0.100 |  0.219 | 0.100 | 0.100 |  11.904 |   2.172 |   0.743 |   1.524 |   0.485 |   0.269 | 8.506e-04 | 3.509e-04 | 2.484e-04 | 2.371e+03 | 3.588e+02 | 2.627e+02 | 0.6877 | 0.3984 | 0.3320 |   apo
   226804011 | 6196 |  187 |  336 | 3.805 | 0.188 | 0.020 | -0.095 | 0.140 | 0.080 |   2.547 |   0.051 |   0.692 |   1.495 |   0.030 |   0.271 | 9.169e-02 | 9.638e-02 | 5.501e-03 | 4.876e+02 | 6.529e+01 | 6.529e+01 | 0.4740 | 0.1200 | 0.1680 |   plx
   226804388 |14458 | 2689 | 2689 | 3.498 | 0.184 | 0.020 |  0.066 | 0.080 | 0.080 |   7.120 |   0.467 |   0.916 |   5.671 |   3.489 |   1.454 | 1.659e-02 | 5.585e-03 | 3.352e-03 | 7.058e+03 | 1.263e+04 | 1.263e+04 | 1.4159 | 0.1176 | 0.0210 |   plx
   226808880 | 4584 |   91 |   91 | 2.429 | 0.119 | 0.085 |  0.100 | 0.120 | 0.120 |  11.800 |   1.975 |   0.665 |   1.494 |   0.351 |   0.251 | 8.283e-04 | 3.098e-04 | 2.255e-04 | 1.829e+03 | 2.651e+02 | 1.686e+02 | 0.6214 | 0.3120 | 0.3120 |   apo
   226815261 | 4978 |  207 |  207 | 2.435 | 0.810 | 0.045 | -0.676 | 0.680 | 0.160 |   9.489 |   0.726 |   4.742 |   0.920 |   0.437 |   0.018 | 1.060e-03 | 1.204e-02 | 1.864e-04 | 1.825e+03 | 1.668e+02 | 8.696e+02 | 0.6324 | 0.1620 | 0.1944 |   rpm
   226818274 | 3295 |   52 |   39 | 0.236 | 0.110 | 0.154 |  0.068 | 0.120 | 0.180 | 142.532 |  46.751 |  17.243 |   1.350 |   0.514 |   0.280 | 4.334e-07 | 1.859e-07 | 2.054e-07 | 1.888e+03 | 6.191e+02 | 2.283e+02 | 0.3698 | 0.0950 | 0.0950 |   rpm
   226820796 | 5423 |  580 |  483 | 4.541 | 0.078 | 0.020 | -0.616 | 0.550 | 0.880 |   0.751 |   0.063 |   0.069 |   0.748 |   0.103 |   0.022 | 1.681e+00 | 5.350e-01 | 1.828e-01 | 4.680e+02 | 1.404e+01 | 1.660e+02 | 0.4593 | 0.4080 | 0.2550 |   rpm
   226822768 | 5010 |  252 |  168 | 2.457 | 0.750 | 0.060 | -0.593 | 0.360 | 0.360 |   9.220 |   1.221 |   4.370 |   0.960 |   0.350 |   0.073 | 1.113e-03 | 1.109e-02 | 2.686e-04 | 1.336e+03 | 1.803e+02 | 5.706e+02 | 0.4997 | 0.1600 | 0.1400 |   rpm
   226824409 | 4837 |   88 |  382 | 4.620 | 0.084 | 0.060 | -0.101 | 0.240 | 0.420 |   0.702 |   0.084 |   0.121 |   0.753 |   0.080 |   0.133 | 2.158e+00 | 9.614e-01 | 5.210e-01 | 1.894e+02 | 6.027e+01 | 5.836e+01 | 0.1197 | 0.0876 | 0.0730 |   rpm
   226824729 | 6334 |  264 |  264 | 3.748 | 0.114 | 0.114 |  0.065 | 0.160 | 0.080 |   2.756 |   0.588 |   0.421 |   1.709 |   0.106 |   0.169 | 7.061e-02 | 3.775e-02 | 2.460e-02 | 3.407e+02 | 7.842e+01 | 7.842e+01 | 0.3289 | 0.1442 | 0.1030 |   plx
   226827012 | 3743 |  191 |  191 | 4.954 | 0.100 | 0.100 | -0.123 | 0.200 | 0.320 |   0.315 |   0.099 |   0.100 |   0.331 |   0.123 |   0.123 | 1.013e+01 | 8.478e+00 | 4.028e+00 | 1.257e+02 | 4.702e+01 | 5.010e+01 | 0.0837 | 0.0592 | 0.0370 |   rpm
   226827017 | 3626 |  111 |  167 | 5.013 | 0.035 | 0.077 |  0.011 | 0.120 | 0.180 |   0.270 |   0.056 |   0.029 |   0.279 |   0.077 |   0.042 | 1.375e+01 | 2.406e+00 | 4.412e+00 | 1.551e+02 | 3.908e+01 | 2.768e+01 | 0.0906 | 0.0836 | 0.0220 |   rpm
   226835431 | 4821 |  273 |  121 | 2.674 | 0.140 | 0.252 |  0.044 | 0.160 | 0.640 |  10.011 |   1.579 |   1.150 |   1.847 |   0.528 |   0.880 | 1.566e-03 | 1.118e-03 | 6.524e-04 | 2.084e+03 | 2.923e+02 | 3.037e+02 | 0.5440 | 0.2044 | 0.1752 |   rpm
   226838013 | 4446 |  109 |  327 | 1.490 | 0.920 | 0.460 | -0.407 | 0.650 | 0.910 |  26.554 |  17.110 |  14.572 |   1.005 |   0.531 |   0.159 | 4.782e-05 | 7.048e-04 | 4.020e-05 | 4.759e+03 | 3.103e+03 | 2.831e+03 | 1.1012 | 0.2850 | 0.4560 |   rpm
   226838966 | 3457 |  103 |  164 | 5.070 | 0.065 | 0.065 | -0.038 | 0.150 | 0.120 |   0.213 |   0.048 |   0.046 |   0.202 |   0.067 |   0.056 | 1.844e+01 | 1.052e+01 | 5.082e+00 | 1.190e+02 | 6.138e+01 | 3.569e+01 | 0.1077 | 0.0624 | 0.0468 |   rpm
   226841392 | 4660 |  111 |  111 | 2.553 | 0.147 | 0.105 |  0.147 | 0.100 | 0.100 |  11.230 |   1.843 |   1.336 |   1.793 |   0.643 |   0.402 | 1.142e-03 | 6.599e-04 | 3.611e-04 | 1.704e+03 | 2.742e+02 | 2.362e+02 | 0.5934 | 0.2760 | 0.2760 |   apo
   226852010 | 4768 |   96 |   96 | 2.419 | 0.168 | 0.048 | -0.230 | 0.180 | 0.150 |  10.983 |   0.491 |   1.095 |   1.129 |   0.330 |   0.103 | 8.803e-04 | 4.831e-04 | 1.136e-04 | 2.429e+03 | 1.978e+02 | 2.860e+02 | 0.6968 | 0.2960 | 0.2960 |   apo
   226855103 | 5427 |   54 |   54 | 3.243 | 0.020 | 0.020 | -2.117 | 0.050 | 0.050 |   3.550 |   0.071 |   0.071 |   0.806 |   0.016 |   0.016 | 1.798e-02 | 1.079e-03 | 1.079e-03 | 1.211e+03 | 3.633e+01 | 3.633e+01 | 1.5795 | 0.0010 | 0.0010 |   rpm
   226862331 | 5573 |  496 |  316 | 3.754 | 0.513 | 0.162 |  0.087 | 0.120 | 0.420 |   2.257 |   1.038 |   0.894 |   1.201 |   0.312 |   0.156 | 8.820e-02 | 3.559e-01 | 4.637e-02 | 2.071e+02 | 1.069e+02 | 4.745e+01 | 0.1770 | 0.2232 | 0.0620 |   rpm
   226863604 | 4020 |   79 |   79 | 1.601 | 0.125 | 0.125 |  0.258 | 0.150 | 0.150 |  28.350 |   4.381 |   3.199 |   1.205 |   0.318 |   0.173 | 4.878e-05 | 2.421e-05 | 1.618e-05 | 5.737e+03 | 7.896e+02 | 8.225e+02 | 1.0672 | 0.5866 | 0.4190 |   apo
   226865862 | 4829 |  263 |  146 | 4.636 | 0.088 | 0.020 | -0.510 | 0.420 | 0.350 |   0.664 |   0.051 |   0.113 |   0.704 |   0.071 |   0.127 | 2.325e+00 | 1.162e+00 | 2.046e-01 | 2.520e+02 | 1.728e+02 | 3.403e+01 | 0.1750 | 0.2288 | 0.0364 |   rpm
   226866178 | 6249 |  296 |  148 | 3.822 | 0.174 | 0.174 |  0.042 | 0.120 | 0.080 |   2.519 |   0.660 |   0.613 |   1.614 |   0.229 |   0.196 | 8.903e-02 | 9.108e-02 | 3.954e-02 | 6.097e+02 | 1.491e+02 | 1.408e+02 | 0.4138 | 0.0658 | 0.0752 |   rpm
   226867579 | 4991 |  241 |  161 | 2.462 | 0.756 | 0.060 | -0.471 | 0.350 | 0.350 |   9.124 |   1.323 |   4.382 |   1.041 |   0.319 |   0.160 | 1.120e-03 | 1.163e-02 | 2.507e-04 | 1.374e+03 | 1.834e+02 | 6.162e+02 | 0.4639 | 0.1668 | 0.1390 |   rpm
   226881350 | 3745 |  104 |   44 | 0.851 | 0.245 | 0.441 | -0.219 | 0.350 | 0.420 |  66.316 |  30.873 |  11.537 |   1.119 |   0.524 |   0.201 | 3.486e-06 | 4.500e-06 | 2.702e-06 | 1.359e+03 | 5.696e+02 | 2.574e+02 | 0.3989 | 0.1598 | 0.0470 |   rpm
   226884583 | 4309 |  103 |   85 | 1.519 | 0.120 | 0.144 | -0.597 | 0.150 | 0.120 |  27.461 |   4.862 |   3.488 |   0.956 |   0.031 |   0.047 | 4.308e-05 | 2.288e-05 | 1.724e-05 | 5.724e+03 | 1.017e+03 | 1.020e+03 | 0.8281 | 0.5076 | 0.5076 |   apo
   226887557 | 6087 |  220 |  110 | 4.099 | 0.126 | 0.090 | -0.027 | 0.180 | 0.150 |   1.626 |   0.173 |   0.243 |   1.206 |   0.108 |   0.108 | 2.656e-01 | 1.583e-01 | 6.227e-02 | 1.980e+02 | 9.521e+00 | 9.521e+00 | 0.1452 | 0.0600 | 0.0500 |   plx
   226893165 | 3552 |  114 |   71 | 5.007 | 0.042 | 0.030 |  0.048 | 0.060 | 0.080 |   0.267 |   0.036 |   0.038 |   0.274 |   0.054 |   0.054 | 1.337e+01 | 3.539e+00 | 2.376e+00 | 9.941e+01 | 3.568e+01 | 8.119e+00 | 0.1052 | 0.2904 | 0.0528 |   rpm
   226894906 | 4935 |  459 |  164 | 2.511 | 0.962 | 0.130 | -0.526 | 0.550 | 0.660 |   8.453 |   2.362 |   4.795 |   0.954 |   0.350 |   0.079 | 1.256e-03 | 1.934e-02 | 5.077e-04 | 1.965e+03 | 4.861e+02 | 1.117e+03 | 0.4650 | 0.3200 | 0.1600 |   rpm
   226926111 | 6316 |  227 |  189 | 3.798 | 0.150 | 0.090 |  0.017 | 0.120 | 0.060 |   2.658 |   0.319 |   0.579 |   1.630 |   0.085 |   0.203 | 8.676e-02 | 6.824e-02 | 2.391e-02 | 5.924e+02 | 9.678e+01 | 9.678e+01 | 0.3706 | 0.1080 | 0.0900 |   plx
   226926619 | 4354 |  175 |  210 | 1.865 | 0.460 | 0.460 |  0.042 | 0.300 | 0.780 |  21.731 |   8.965 |   9.226 |   1.219 |   0.509 |   0.318 | 1.278e-04 | 4.364e-04 | 9.884e-05 | 4.332e+03 | 1.801e+03 | 1.669e+03 | 0.9892 | 0.2448 | 0.2448 |   rpm
   226928425 | 4743 |   76 |  114 | 2.593 | 0.120 | 0.144 |  0.156 | 0.100 | 0.100 |  11.572 |   3.267 |   1.493 |   2.091 |   0.647 |   0.539 | 1.211e-03 | 6.431e-04 | 4.846e-04 | 9.317e+02 | 2.576e+02 | 1.070e+02 | 0.3972 | 0.2448 | 0.1360 |   apo
   226929583 | 4194 |  101 |  101 | 1.762 | 0.132 | 0.132 |  0.177 | 0.080 | 0.100 |  28.745 |  12.651 |   4.053 |   1.769 |   1.238 |   0.476 | 6.547e-05 | 4.071e-05 | 2.510e-05 | 1.726e+03 | 5.618e+02 | 2.268e+02 | 0.6532 | 0.4368 | 0.2730 |   apo
   226937721 | 5458 |  111 |  200 | 3.788 | 0.713 | 0.155 | -0.433 | 0.420 | 0.490 |   2.162 |   0.235 |   1.239 |   0.993 |   0.150 |   0.125 | 9.701e-02 | 1.102e+00 | 3.509e-02 | 2.490e+02 | 2.961e+01 | 1.418e+02 | 0.1873 | 0.0408 | 0.1020 |   rpm
   227054675 | 4575 |   91 |   45 | 2.601 | 0.126 | 0.147 |  0.003 | 0.060 | 0.080 |   9.290 |   1.777 |   1.760 |   1.204 |   0.256 |   0.038 | 1.501e-03 | 9.056e-04 | 5.649e-04 | 4.288e+02 | 4.566e+01 | 4.566e+01 | 0.5191 | 0.0070 | 0.1022 |   plx
   227058506 | 5975 |   95 |   71 | 3.857 | 0.177 | 0.020 |  0.027 | 0.120 | 0.180 |   2.260 |   0.123 |   0.372 |   1.433 |   0.035 |   0.228 | 1.135e-01 | 9.208e-02 | 6.810e-03 | 3.413e+02 | 1.024e+01 | 3.571e+01 | 0.3530 | 0.0480 | 0.0200 |   rpm
   227065865 | 4625 |   55 |   93 | 2.311 | 0.150 | 0.330 | -0.332 | 0.350 | 0.420 |  11.841 |   6.499 |   1.288 |   0.995 |   0.349 |   0.082 | 6.315e-04 | 3.026e-04 | 4.204e-04 | 5.594e+02 | 1.952e+02 | 1.688e+02 | 0.5134 | 0.1410 | 0.1692 |   rpm
   227086376 | 4485 |  320 |   80 | 2.338 | 0.030 | 0.210 |  0.473 | 0.090 | 0.900 |  15.364 |   0.613 |   4.131 |   1.201 |   0.811 |   0.238 | 5.195e-04 | 1.813e-04 | 2.136e-04 | 8.102e+03 | 2.431e+02 | 2.523e+03 | 0.9951 | 0.3930 | 0.0050 |   rpm
   227093039 | 4422 |   86 |  121 | 4.687 | 0.048 | 0.040 |  0.020 | 0.100 | 0.280 |   0.611 |   0.047 |   0.060 |   0.677 |   0.041 |   0.073 | 2.875e+00 | 8.457e-01 | 4.279e-01 | 2.266e+02 | 3.119e+01 | 4.826e+01 | 0.1205 | 0.0688 | 0.0430 |   rpm
   227095164 | 6036 |   60 |   60 | 4.543 | 0.020 | 0.020 | -1.346 | 0.050 | 0.050 |   0.765 |   0.015 |   0.015 |   0.744 |   0.015 |   0.015 | 1.663e+00 | 9.979e-02 | 9.979e-02 | 4.693e+02 | 1.408e+01 | 1.408e+01 | 0.8805 | 0.0010 | 0.0010 |   rpm
   227107884 | 5270 |  162 |  130 | 3.310 | 0.360 | 0.140 | -0.963 | 0.090 | 0.150 |   3.429 |   0.587 |   1.195 |   0.888 |   0.018 |   0.018 | 2.118e-02 | 5.227e-02 | 8.122e-03 | 3.497e+02 | 1.362e+02 | 9.800e+01 | 0.2028 | 0.0168 | 0.0644 |   rpm
   227110438 | 3773 | 1396 |   37 | 4.991 | 0.020 | 2.697 | -0.215 | 0.180 | 0.690 |   0.302 |  11.124 |   0.006 |   0.326 |   0.580 |   0.007 | 1.184e+01 | 7.104e-01 | 1.136e+01 | 5.400e+01 | 2.039e+03 | 1.620e+00 | 0.0448 | 1.2018 | 0.0012 |   rpm
   227119844 | 4636 |  178 |  118 | 2.466 | 0.175 | 0.125 | -0.005 | 0.150 | 0.210 |  11.449 |   1.409 |   0.911 |   1.467 |   0.488 |   0.348 | 8.859e-04 | 5.742e-04 | 2.659e-04 | 7.236e+02 | 1.199e+02 | 1.199e+02 | 0.4293 | 0.1408 | 0.1056 |   plx
   227121694 | 4551 |  110 |  110 | 2.320 | 0.138 | 0.276 | -0.199 | 0.300 | 0.250 |  13.063 |   3.657 |   1.517 |   1.287 |   0.304 |   0.253 | 5.525e-04 | 3.312e-04 | 3.190e-04 | 6.749e+02 | 1.099e+02 | 1.099e+02 | 0.4102 | 0.0690 | 0.1104 |   plx
   227122523 | 6175 |  248 |  398 | 3.653 | 0.055 | 0.154 |  0.072 | 0.080 | 0.100 |   3.280 |   0.563 |   0.367 |   1.773 |   0.091 |   0.145 | 4.817e-02 | 1.318e-02 | 1.847e-02 | 5.817e+02 | 8.284e+01 | 8.284e+01 | 0.3382 | 0.1232 | 0.1056 |   plx
   227128058 | 5675 |  334 |  279 | 4.044 | 0.455 | 0.390 | -0.012 | 0.120 | 0.690 |   1.580 |   1.266 |   0.703 |   1.053 |   0.242 |   0.173 | 2.281e-01 | 9.716e-01 | 1.731e-01 | 6.414e+02 | 5.140e+02 | 2.853e+02 | 0.3060 | 0.1856 | 0.1160 |   rpm
   227130816 | 4641 |  194 |  139 | 4.645 | 0.049 | 0.035 | -0.127 | 0.250 | 0.300 |   0.666 |   0.052 |   0.078 |   0.720 |   0.056 |   0.084 | 2.411e+00 | 6.522e-01 | 3.351e-01 | 2.544e+02 | 4.012e+01 | 2.922e+01 | 0.1710 | 0.0612 | 0.0476 |   rpm
   227133889 | 5915 |  178 |  178 | 4.003 | 0.108 | 0.090 | -0.090 | 0.200 | 0.200 |   1.743 |   0.209 |   0.157 |   1.152 |   0.121 |   0.101 | 2.006e-01 | 8.536e-02 | 4.487e-02 | 2.917e+02 | 2.066e+01 | 2.066e+01 | 0.2145 | 0.1106 | 0.0790 |   plx
   227141353 | 4795 |   47 |   47 | 2.645 | 0.020 | 0.020 | -0.617 | 0.050 | 0.050 |   7.663 |   0.153 |   0.153 |   0.948 |   0.019 |   0.019 | 2.103e-03 | 1.262e-04 | 1.262e-04 | 8.906e+02 | 2.672e+01 | 2.672e+01 | 1.0245 | 0.0010 | 0.0010 |   rpm
   227147088 | 3733 |  536 |  149 | 4.969 | 0.110 | 0.070 | -0.208 | 0.250 | 0.300 |   0.300 |   0.080 |   0.089 |   0.319 |   0.106 |   0.127 | 1.101e+01 | 8.660e+00 | 3.532e+00 | 5.790e+01 | 9.039e+00 | 1.582e+01 | 0.0224 | 0.0410 | 0.0050 |   rpm
   227161374 | 5939 |   71 |   95 | 4.408 | 0.024 | 0.020 | -0.017 | 0.160 | 0.060 |   1.085 |   0.022 |   0.032 |   1.086 |   0.026 |   0.026 | 8.564e-01 | 8.263e-02 | 5.139e-02 | 9.868e+01 | 2.960e+00 | 2.960e+00 | 0.0000 | 0.0000 | 0.0000 |   plx
