# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   206165965 | 3757 |  135 |   90 | 4.930 | 0.072 | 0.060 | -0.034 | 0.150 | 0.150 |   0.342 |   0.060 |   0.059 |   0.368 |   0.079 |   0.066 | 9.060e+00 | 3.562e+00 | 2.187e+00 | 1.251e+02 | 3.094e+01 | 2.480e+01 | 0.0293 | 0.0112 | 0.0070 |   rpm
   206165970 | 6228 |  186 |  148 | 4.121 | 0.180 | 0.180 | -0.060 | 0.150 | 0.240 |   1.510 |   0.574 |   0.311 |   1.220 |   0.181 |   0.151 | 3.208e-01 | 2.697e-01 | 1.666e-01 | 4.337e+02 | 1.557e+02 | 9.781e+01 | 0.0389 | 0.0144 | 0.0080 |   rpm
   206166013 | 6317 |  150 |  100 | 4.171 | 0.115 | 0.138 | -0.153 | 0.200 | 0.240 |   1.441 |   0.319 |   0.192 |   1.205 |   0.130 |   0.156 | 3.680e-01 | 1.578e-01 | 1.447e-01 | 5.777e+02 | 1.156e+02 | 8.145e+01 | 0.0400 | 0.0210 | 0.0070 |   rpm
   206166092 | 4868 |   96 |   77 | 4.613 | 0.025 | 0.025 | -0.081 | 0.150 | 0.210 |   0.720 |   0.043 |   0.056 |   0.781 |   0.051 |   0.068 | 2.052e+00 | 3.203e-01 | 2.399e-01 | 2.244e+02 | 1.384e+01 | 2.532e+01 | 0.0365 | 0.0090 | 0.0090 |   rpm
   206166096 | 3663 |  418 |  261 | 4.985 | 0.115 | 0.161 | -0.081 | 0.160 | 0.280 |   0.275 |   0.167 |   0.090 |   0.289 |   0.205 |   0.128 | 1.079e+01 | 1.000e+01 | 5.878e+00 | 2.897e+02 | 2.498e+02 | 1.171e+02 | 0.0385 | 0.0162 | 0.0090 |   col
   206166135 | 5014 |   60 |   60 | 3.195 | 0.130 | 0.156 | -0.625 | 0.150 | 0.150 |   4.059 |   0.666 |   0.677 |   0.965 |   0.088 |   0.066 | 1.315e-02 | 7.691e-03 | 4.853e-03 | 4.174e+02 | 6.627e+01 | 5.719e+01 | 0.0393 | 0.0144 | 0.0080 |   rav
   206166140 | 3898 |  141 |   94 | 4.961 | 0.060 | 0.060 | -0.390 | 0.120 | 0.120 |   0.322 |   0.056 |   0.064 |   0.349 |   0.064 |   0.090 | 1.022e+01 | 4.619e+00 | 2.729e+00 | 4.832e+01 | 1.931e+01 | 7.476e+00 | 0.0130 | 0.0080 | 0.0040 |   rav
   206166147 | 3706 |  361 |  301 | 4.985 | 0.125 | 0.150 | -0.115 | 0.200 | 0.280 |   0.288 |   0.153 |   0.100 |   0.298 |   0.187 |   0.134 | 1.119e+01 | 1.193e+01 | 5.774e+00 | 3.780e+02 | 2.729e+02 | 1.585e+02 | 0.0402 | 0.0180 | 0.0100 |   col
   206166159 | 3964 |  111 |   95 | 4.855 | 0.035 | 0.063 | -0.029 | 0.120 | 0.180 |   0.429 |   0.062 |   0.040 |   0.480 |   0.076 |   0.048 | 6.057e+00 | 1.142e+00 | 1.618e+00 | 1.385e+02 | 2.770e+01 | 1.207e+01 | 0.0327 | 0.0098 | 0.0070 |   rpm
   206166172 | 4517 |  109 |   91 | 1.896 | 0.180 | 0.216 | -0.535 | 0.150 | 0.150 |  17.914 |   3.923 |   3.789 |   0.974 |   0.106 |   0.059 | 1.677e-04 | 1.410e-04 | 8.708e-05 | 1.146e+03 | 2.098e+02 | 1.774e+02 | 0.0418 | 0.0162 | 0.0090 |   rav
   206166179 | 4543 |  110 |   92 | 1.665 | 0.110 | 0.110 | -0.825 | 0.120 | 0.150 |  22.386 |   3.746 |   2.708 |   0.908 |   0.018 |   0.018 | 7.151e-05 | 3.975e-05 | 2.555e-05 | 2.761e+03 | 3.799e+02 | 2.429e+02 | 0.0422 | 0.0180 | 0.0100 |   rav
   206166210 | 6284 |  149 |  149 | 4.182 | 0.140 | 0.168 | -0.208 | 0.160 | 0.360 |   1.376 |   0.332 |   0.197 |   1.144 |   0.104 |   0.166 | 3.965e-01 | 2.540e-01 | 1.776e-01 | 5.459e+02 | 1.257e+02 | 8.658e+01 | 0.0409 | 0.0180 | 0.0090 |   rpm
   206166240 | 4871 |   79 |   79 | 3.230 | 0.140 | 0.140 | -0.135 | 0.120 | 0.120 |   4.304 |   0.788 |   0.666 |   1.217 |   0.156 |   0.130 | 1.498e-02 | 9.313e-03 | 5.742e-03 | 6.329e+02 | 1.073e+02 | 9.173e+01 | 0.0421 | 0.0162 | 0.0090 |   rav
   206166251 | 3903 |  353 |  221 | 4.870 | 0.100 | 0.120 | -0.059 | 0.160 | 0.240 |   0.394 |   0.125 |   0.095 |   0.460 |   0.150 |   0.125 | 6.418e+00 | 4.233e+00 | 2.923e+00 | 2.472e+02 | 1.311e+02 | 7.380e+01 | 0.0372 | 0.0144 | 0.0090 |   rpm
   206166275 | 5461 |  131 |  109 | 4.474 | 0.040 | 0.664 |  0.083 | 0.120 | 0.150 |   0.947 |   1.324 |   0.063 |   0.999 |   0.264 |   0.060 | 1.125e+00 | 2.028e-01 | 1.023e+00 | 3.105e+02 | 4.057e+02 | 2.706e+01 | 0.0432 | 0.0234 | 0.0108 |   rpm
   206166290 | 3932 |  369 |  369 | 4.879 | 0.168 | 0.140 | -0.243 | 0.250 | 0.400 |   0.375 |   0.140 |   0.150 |   0.401 |   0.157 |   0.189 | 6.847e+00 | 1.004e+01 | 3.253e+00 | 7.719e+02 | 4.431e+02 | 3.629e+02 | 0.0416 | 0.0180 | 0.0090 |   col
   206166295 | 5917 |  143 |  119 | 4.306 | 0.120 | 0.280 | -0.128 | 0.200 | 0.240 |   1.163 |   0.475 |   0.155 |   1.046 |   0.098 |   0.082 | 6.107e-01 | 3.395e-01 | 3.763e-01 | 5.137e+02 | 2.020e+02 | 8.642e+01 | 0.0436 | 0.0224 | 0.0080 |   rpm
   206166322 | 5739 |  203 |  169 | 3.917 | 0.085 | 0.085 | -0.170 | 0.150 | 0.120 |   1.875 |   0.320 |   0.187 |   1.145 |   0.071 |   0.113 | 1.551e-01 | 6.097e-02 | 4.376e-02 | 5.151e+02 | 6.981e+01 | 5.177e+01 | 0.0412 | 0.0090 | 0.0090 |   rav
   206166342 | 3900 |  237 |  197 | 4.901 | 0.091 | 0.078 | -0.194 | 0.200 | 0.320 |   0.376 |   0.066 |   0.085 |   0.423 |   0.083 |   0.116 | 7.303e+00 | 4.706e+00 | 1.951e+00 | 2.475e+02 | 6.813e+01 | 6.854e+01 | 0.0379 | 0.0160 | 0.0100 |   rpm
   206166374 | 6198 |  150 |  125 | 4.118 | 0.144 | 0.120 | -0.224 | 0.150 | 0.150 |   1.486 |   0.292 |   0.244 |   1.127 |   0.129 |   0.108 | 3.256e-01 | 2.325e-01 | 1.178e-01 | 2.848e+02 | 5.760e+01 | 4.791e+01 | 0.0397 | 0.0144 | 0.0090 |   rav
   206166396 | 4397 |  174 |  139 | 4.685 | 0.040 | 0.048 |  0.070 | 0.100 | 0.100 |   0.618 |   0.057 |   0.044 |   0.688 |   0.058 |   0.049 | 2.804e+00 | 4.905e-01 | 4.932e-01 | 1.141e+02 | 1.841e+01 | 1.585e+01 | 0.0266 | 0.0108 | 0.0060 |   rav
   206166419 | 6513 |  158 |  132 | 4.257 | 0.050 | 0.080 | -0.201 | 0.150 | 0.150 |   1.325 |   0.149 |   0.086 |   1.192 |   0.112 |   0.094 | 4.960e-01 | 8.676e-02 | 1.249e-01 | 3.705e+02 | 4.559e+01 | 3.415e+01 | 0.0443 | 0.0216 | 0.0120 |   rav
   206166484 | 3915 |   61 |   61 | 4.922 | 0.084 | 0.060 | -0.290 | 0.150 | 0.120 |   0.359 |   0.059 |   0.077 |   0.397 |   0.080 |   0.097 | 8.085e+00 | 4.012e+00 | 2.022e+00 | 1.535e+02 | 2.274e+01 | 3.706e+01 | 0.0346 | 0.0112 | 0.0080 |   rpm
   206166512 | 4566 |  230 |   57 | 2.648 | 0.390 | 0.624 | -0.417 | 0.500 | 0.250 |   7.428 |   7.123 |   2.121 |   0.951 |   0.217 |   0.068 | 2.068e-03 | 5.022e-03 | 1.843e-03 | 1.711e+03 | 1.490e+03 | 4.600e+02 | 0.0545 | 0.1672 | 0.0228 |   rpm
   206166553 | 3725 |  582 |  388 | 4.986 | 0.125 | 0.200 | -0.193 | 0.250 | 0.450 |   0.267 |   0.183 |   0.094 |   0.296 |   0.239 |   0.133 | 1.124e+01 | 1.198e+01 | 7.170e+00 | 6.760e+02 | 6.766e+02 | 2.967e+02 | 0.0416 | 0.0162 | 0.0090 |   col
   206166644 | 6177 |  149 |  149 | 4.104 | 0.180 | 0.180 | -0.018 | 0.120 | 0.180 |   1.559 |   0.508 |   0.326 |   1.218 |   0.161 |   0.115 | 2.955e-01 | 2.740e-01 | 1.422e-01 | 4.972e+02 | 1.655e+02 | 1.059e+02 | 0.0455 | 0.0140 | 0.0120 |   rpm
   206166653 | 6042 |  120 |  120 | 4.176 | 0.185 | 0.185 | -0.128 | 0.200 | 0.200 |   1.394 |   0.349 |   0.328 |   1.106 |   0.103 |   0.103 | 3.956e-01 | 3.582e-01 | 1.880e-01 | 4.546e+02 | 1.086e+02 | 8.763e+01 | 0.0424 | 0.0154 | 0.0110 |   rpm
   206166728 | 5720 |  131 |  230 | 4.440 | 0.065 | 0.702 | -0.397 | 0.250 | 0.500 |   0.936 |   1.122 |   0.119 |   0.885 |   0.085 |   0.061 | 1.086e+00 | 3.456e-01 | 9.530e-01 | 2.707e+02 | 2.866e+02 | 3.275e+01 | 0.0409 | 0.0210 | 0.0070 |   rpm
   206166771 | 3623 |  407 |  254 | 5.001 | 0.110 | 0.154 | -0.088 | 0.200 | 0.280 |   0.266 |   0.156 |   0.085 |   0.292 |   0.209 |   0.139 | 1.152e+01 | 1.043e+01 | 6.204e+00 | 2.947e+02 | 2.421e+02 | 1.159e+02 | 0.0385 | 0.0162 | 0.0090 |   col
   206166773 | 6474 |  156 |  156 | 4.224 | 0.080 | 0.112 | -0.060 | 0.100 | 0.120 |   1.429 |   0.245 |   0.152 |   1.273 |   0.106 |   0.088 | 4.178e-01 | 1.394e-01 | 1.542e-01 | 2.582e+02 | 4.909e+01 | 3.019e+01 | 0.0390 | 0.0144 | 0.0080 |   rav
   206166800 | 3898 |  330 |  396 | 4.886 | 0.150 | 0.125 | -0.115 | 0.200 | 0.280 |   0.368 |   0.155 |   0.137 |   0.412 |   0.148 |   0.208 | 7.225e+00 | 9.212e+00 | 3.208e+00 | 4.889e+02 | 2.426e+02 | 2.323e+02 | 0.0408 | 0.0180 | 0.0100 |   col
   206166861 | 5260 |  125 |   62 | 4.552 | 0.040 | 0.088 | -0.085 | 0.090 | 0.180 |   0.816 |   0.126 |   0.070 |   0.891 |   0.092 |   0.077 | 1.564e+00 | 3.163e-01 | 4.820e-01 | 2.015e+02 | 4.379e+01 | 2.142e+01 | 0.0341 | 0.0216 | 0.0060 |   rpm
   206166885 | 4102 |   41 |   41 | 4.770 | 0.096 | 0.080 | -1.421 | 0.050 | 0.050 |   0.496 |   0.098 |   0.082 |   0.535 |   0.137 |   0.076 | 4.154e+00 | 2.309e+00 | 1.280e+00 | 5.498e+01 | 1.649e+00 | 1.649e+00 | 0.0131 | 0.0010 | 0.0010 |   rpm
   206166890 | 3813 |  426 |  365 | 4.933 | 0.130 | 0.182 | -0.128 | 0.200 | 0.280 |   0.336 |   0.170 |   0.131 |   0.354 |   0.199 |   0.166 | 8.343e+00 | 9.088e+00 | 4.350e+00 | 3.739e+02 | 2.744e+02 | 1.807e+02 | 0.0402 | 0.0160 | 0.0100 |   col
   206166934 | 5958 |   96 |   96 | 4.256 | 0.160 | 0.224 | -0.087 | 0.160 | 0.240 |   1.274 |   0.391 |   0.255 |   1.078 |   0.107 |   0.128 | 4.902e-01 | 3.815e-01 | 2.713e-01 | 3.722e+02 | 1.062e+02 | 8.262e+01 | 0.0441 | 0.0154 | 0.0110 |   rpm
   206167107 | 4106 |  201 |  201 | 4.794 | 0.060 | 0.072 | -0.069 | 0.180 | 0.210 |   0.484 |   0.086 |   0.061 |   0.544 |   0.086 |   0.072 | 4.402e+00 | 1.731e+00 | 1.242e+00 | 4.022e+02 | 1.009e+02 | 6.844e+01 | 0.0422 | 0.0198 | 0.0090 |   rpm
   206167112 | 5619 |  139 |  139 | 4.439 | 0.070 | 0.280 |  0.001 | 0.150 | 0.210 |   0.980 |   0.433 |   0.113 |   0.983 |   0.084 |   0.084 | 1.021e+00 | 3.250e-01 | 6.435e-01 | 5.370e+02 | 2.450e+02 | 7.783e+01 | 0.0477 | 0.0264 | 0.0110 |   rpm
   206167117 | 3805 |  351 |  351 | 4.917 | 0.174 | 0.145 | -0.115 | 0.200 | 0.280 |   0.340 |   0.142 |   0.132 |   0.364 |   0.172 |   0.172 | 7.922e+00 | 1.258e+01 | 3.906e+00 | 4.043e+02 | 2.365e+02 | 1.921e+02 | 0.0408 | 0.0200 | 0.0100 |   col
   206167178 | 5199 |  155 |  155 | 3.781 | 0.070 | 0.084 |  0.020 | 0.120 | 0.100 |   2.279 |   0.367 |   0.266 |   1.207 |   0.114 |   0.114 | 9.685e-02 | 3.230e-02 | 2.829e-02 | 3.300e+02 | 4.888e+01 | 3.588e+01 | 0.0412 | 0.0144 | 0.0096 |   rav
   206167197 | 4954 |  178 |  148 | 4.560 | 0.066 | 1.386 | -0.233 | 0.250 | 0.500 |   0.794 |   3.305 |   0.093 |   0.833 |   0.119 |   0.080 | 1.636e+00 | 5.507e-01 | 1.623e+00 | 3.555e+02 | 1.414e+03 | 6.319e+01 | 0.0408 | 0.0288 | 0.0080 |   rpm
   206167208 | 3987 |  118 |   94 | 4.832 | 0.040 | 0.048 | -0.039 | 0.120 | 0.210 |   0.443 |   0.053 |   0.040 |   0.501 |   0.061 |   0.051 | 5.509e+00 | 1.114e+00 | 1.093e+00 | 2.080e+02 | 3.081e+01 | 2.262e+01 | 0.0356 | 0.0140 | 0.0070 |   rpm
   206167211 | 3832 |  396 |  330 | 4.915 | 0.135 | 0.162 | -0.115 | 0.200 | 0.320 |   0.336 |   0.160 |   0.125 |   0.364 |   0.207 |   0.172 | 7.986e+00 | 9.088e+00 | 4.251e+00 | 4.047e+02 | 2.779e+02 | 1.886e+02 | 0.0403 | 0.0162 | 0.0090 |   col
   206167265 | 5468 |  165 |  132 | 4.526 | 0.048 | 0.040 | -0.322 | 0.240 | 0.360 |   0.815 |   0.072 |   0.079 |   0.837 |   0.085 |   0.085 | 1.452e+00 | 3.099e-01 | 2.162e-01 | 1.950e+02 | 1.142e+02 | 5.470e+01 | 0.0329 | 0.0182 | 0.0070 |   rpm
   206167417 | 4601 |   90 |   72 | 2.472 | 0.136 | 0.102 | -0.065 | 0.120 | 0.120 |  11.030 |   0.724 |   2.106 |   1.256 |   0.200 |   0.150 | 9.681e-04 | 6.020e-04 | 2.438e-04 | 9.585e+02 | 5.446e+01 | 1.642e+02 | 0.0418 | 0.0180 | 0.0090 |   rav
   206167442 | 4167 |  240 |  200 | 4.758 | 0.075 | 0.075 | -0.024 | 0.150 | 0.180 |   0.521 |   0.084 |   0.086 |   0.583 |   0.085 |   0.102 | 3.853e+00 | 1.742e+00 | 1.029e+00 | 3.631e+02 | 8.672e+01 | 7.000e+01 | 0.0426 | 0.0180 | 0.0090 |   rpm
   206167539 | 3481 |  115 |  810 | 5.076 | 0.196 | 0.084 | -0.023 | 0.090 | 0.180 |   0.214 |   0.055 |   0.096 |   0.194 |   0.074 |   0.089 | 1.962e+01 | 3.467e+01 | 6.356e+00 | 6.472e+01 | 3.030e+01 | 3.830e+01 | 0.0141 | 0.0120 | 0.0100 |   col
   206167559 | 5935 |  121 |  121 | 4.128 | 0.258 | 0.258 |  0.044 | 0.150 | 0.180 |   1.496 |   0.545 |   0.466 |   1.155 |   0.177 |   0.111 | 3.267e-01 | 5.325e-01 | 2.025e-01 | 3.461e+02 | 1.229e+02 | 1.058e+02 | 0.0442 | 0.0264 | 0.0110 |   rpm
   206167590 | 4177 |  247 |  206 | 4.767 | 0.075 | 0.075 | -0.088 | 0.200 | 0.240 |   0.499 |   0.086 |   0.073 |   0.568 |   0.085 |   0.085 | 4.072e+00 | 1.614e+00 | 1.156e+00 | 3.265e+02 | 8.171e+01 | 6.536e+01 | 0.0409 | 0.0180 | 0.0100 |   rpm
   206167611 | 4579 |   93 |   75 | 4.656 | 0.030 | 0.030 |  0.030 | 0.120 | 0.240 |   0.657 |   0.041 |   0.048 |   0.735 |   0.039 |   0.063 | 2.476e+00 | 3.997e-01 | 3.442e-01 | 2.333e+02 | 2.655e+01 | 2.383e+01 | 0.0408 | 0.0196 | 0.0140 |   rpm
   206167619 | 5985 |  121 |  145 | 4.337 | 0.085 | 0.255 | -0.177 | 0.160 | 0.280 |   1.140 |   0.384 |   0.182 |   1.030 |   0.090 |   0.126 | 6.662e-01 | 2.857e-01 | 4.028e-01 | 4.863e+02 | 1.856e+02 | 7.995e+01 | 0.0409 | 0.0168 | 0.0070 |   rpm
   206167630 | 3985 |  262 |  314 | 4.838 | 0.140 | 0.100 | -0.103 | 0.200 | 0.280 |   0.432 |   0.103 |   0.150 |   0.483 |   0.111 |   0.200 | 5.658e+00 | 6.778e+00 | 2.005e+00 | 3.953e+02 | 1.441e+02 | 1.694e+02 | 0.0422 | 0.0200 | 0.0100 |   col
   206167649 | 6195 |  149 |  124 | 3.957 | 0.115 | 0.115 | -0.085 | 0.120 | 0.150 |   1.957 |   0.385 |   0.322 |   1.305 |   0.191 |   0.159 | 1.676e-01 | 9.200e-02 | 6.847e-02 | 4.588e+02 | 9.535e+01 | 7.895e+01 | 0.0428 | 0.0162 | 0.0090 |   rav
   206167661 | 5782 |  226 |  226 | 3.949 | 0.455 | 1.456 | -0.384 | 0.350 | 1.050 |   1.609 |   6.721 |   0.715 |   0.948 |   0.154 |   0.096 | 1.913e-01 | 5.429e-01 | 1.901e-01 | 6.687e+02 | 2.179e+03 | 2.857e+02 | 0.0441 | 0.0096 | 0.0080 |   rpm
   206167665 | 5322 |  189 |  189 | 4.523 | 0.050 | 0.740 | -0.162 | 0.250 | 0.400 |   0.843 |   1.327 |   0.071 |   0.888 |   0.089 |   0.045 | 1.433e+00 | 3.098e-01 | 1.333e+00 | 3.257e+02 | 4.985e+02 | 4.045e+01 | 0.0398 | 0.0112 | 0.0080 |   rpm
   206167736 | 3741 |  452 |  282 | 4.946 | 0.120 | 0.168 | -0.121 | 0.200 | 0.280 |   0.314 |   0.161 |   0.106 |   0.336 |   0.217 |   0.155 | 9.361e+00 | 9.317e+00 | 5.275e+00 | 3.281e+02 | 2.381e+02 | 1.380e+02 | 0.0403 | 0.0162 | 0.0108 |   col
   206167782 | 3714 |  586 |  293 | 4.969 | 0.120 | 0.216 | -0.170 | 0.250 | 0.400 |   0.283 |   0.185 |   0.097 |   0.307 |   0.251 |   0.139 | 1.070e+01 | 1.065e+01 | 6.633e+00 | 4.853e+02 | 5.633e+02 | 2.054e+02 | 0.0405 | 0.0162 | 0.0090 |   col
   206167787 | 4480 |  184 |  405 | 4.683 | 0.126 | 0.054 | -0.139 | 0.240 | 0.240 |   0.606 |   0.068 |   0.146 |   0.661 |   0.075 |   0.135 | 2.867e+00 | 2.196e+00 | 5.632e-01 | 4.776e+02 | 7.839e+01 | 1.559e+02 | 0.0408 | 0.0162 | 0.0090 |   rpm
   206167822 | 4697 |  190 |  152 | 2.250 | 0.125 | 0.125 | -0.460 | 0.180 | 0.150 |  11.903 |   2.030 |   1.464 |   0.965 |   0.032 |   0.019 | 5.569e-04 | 2.860e-04 | 2.182e-04 | 2.270e+03 | 4.894e+02 | 2.607e+02 | 0.0433 | 0.0220 | 0.0100 |   rav
   206167834 | 5273 |  163 |  131 | 3.780 | 0.750 | 0.750 | -0.221 | 0.300 | 0.660 |   1.890 |   2.050 |   1.107 |   0.953 |   0.261 |   0.077 | 7.670e-02 | 1.419e+00 | 7.277e-02 | 3.857e+02 | 3.892e+02 | 2.405e+02 | 0.0406 | 0.0176 | 0.0110 |   rpm
   206167835 | 3807 |  418 |  348 | 4.916 | 0.145 | 0.145 | -0.170 | 0.250 | 0.300 |   0.326 |   0.145 |   0.131 |   0.373 |   0.178 |   0.178 | 8.375e+00 | 1.162e+01 | 4.320e+00 | 5.608e+02 | 3.550e+02 | 2.785e+02 | 0.0416 | 0.0180 | 0.0090 |   col
   206167851 | 3823 |   46 |   46 | 4.980 | 0.020 | 0.093 | -0.208 | 0.180 | 0.090 |   0.313 |   0.086 |   0.015 |   0.348 |   0.102 |   0.029 | 1.104e+01 | 9.266e-01 | 4.122e+00 | 1.162e+02 | 2.286e+01 | 9.978e+00 | 0.0340 | 0.0320 | 0.0128 |   rpm
   206167853 | 4554 |   71 |   71 | 2.412 | 0.250 | 0.450 | -0.193 | 0.200 | 0.360 |  10.303 |   6.223 |   2.784 |   1.037 |   0.192 |   0.105 | 8.898e-04 | 1.196e-03 | 6.978e-04 | 1.193e+03 | 6.733e+02 | 2.626e+02 | 0.0459 | 0.0240 | 0.0120 |   rpm
   206167857 | 4108 |  152 |  126 | 4.801 | 0.050 | 0.060 | -0.161 | 0.160 | 0.160 |   0.476 |   0.064 |   0.049 |   0.530 |   0.068 |   0.043 | 4.795e+00 | 1.104e+00 | 1.056e+00 | 2.677e+02 | 4.250e+01 | 3.668e+01 | 0.0372 | 0.0120 | 0.0060 |   rpm
   206167860 | 3885 |  579 |  434 | 4.916 | 0.145 | 0.203 | -0.243 | 0.250 | 0.450 |   0.335 |   0.192 |   0.140 |   0.375 |   0.215 |   0.179 | 9.005e+00 | 1.115e+01 | 5.581e+00 | 7.321e+02 | 6.218e+02 | 3.362e+02 | 0.0416 | 0.0180 | 0.0090 |   col
   206167894 | 4055 |  560 |  400 | 4.806 | 0.192 | 0.160 | -0.193 | 0.250 | 0.350 |   0.428 |   0.164 |   0.156 |   0.491 |   0.168 |   0.202 | 5.387e+00 | 6.954e+00 | 2.687e+00 | 5.687e+02 | 3.621e+02 | 2.539e+02 | 0.0421 | 0.0162 | 0.0090 |   col
   206167895 | 3660 |  365 |  260 | 4.985 | 0.115 | 0.161 | -0.076 | 0.180 | 0.270 |   0.273 |   0.165 |   0.089 |   0.276 |   0.192 |   0.120 | 1.230e+01 | 1.141e+01 | 6.702e+00 | 2.808e+02 | 1.874e+02 | 1.124e+02 | 0.0382 | 0.0160 | 0.0100 |   col
   206167943 | 3482 |  134 |  188 | 5.058 | 0.084 | 0.070 | -0.007 | 0.150 | 0.180 |   0.216 |   0.063 |   0.049 |   0.208 |   0.072 |   0.060 | 1.748e+01 | 9.345e+00 | 5.247e+00 | 9.019e+01 | 2.627e+01 | 2.713e+01 | 0.0217 | 0.0112 | 0.0080 |   col
   206167986 | 4624 |   94 |   94 | 4.642 | 0.084 | 0.035 |  0.057 | 0.120 | 0.600 |   0.683 |   0.036 |   0.120 |   0.758 |   0.032 |   0.082 | 2.276e+00 | 5.629e-01 | 2.936e-01 | 1.532e+02 | 2.351e+01 | 2.775e+01 | 0.0311 | 0.0198 | 0.0108 |   rpm
   206168035 | 4465 |  124 |   53 | 1.797 | 0.490 | 1.176 | -0.464 | 0.320 | 1.760 |  19.306 |  43.861 |   9.193 |   0.964 |   0.062 |   0.160 | 1.117e-04 | 4.812e-04 | 1.097e-04 | 3.507e+03 | 7.968e+03 | 1.461e+03 | 0.0531 | 0.0198 | 0.0110 |   rpm
   206168146 | 5820 |   92 |   92 | 4.365 | 0.080 | 0.336 | -0.106 | 0.160 | 0.240 |   1.073 |   0.578 |   0.102 |   1.008 |   0.070 |   0.070 | 7.918e-01 | 2.520e-01 | 5.570e-01 | 4.937e+02 | 2.536e+02 | 5.773e+01 | 0.0415 | 0.0176 | 0.0080 |   rpm
   206168158 | 5238 |   85 |  127 | 3.695 | 0.060 | 0.070 | -0.473 | 0.120 | 0.180 |   2.298 |   0.233 |   0.178 |   0.986 |   0.086 |   0.048 | 7.803e-02 | 1.578e-02 | 1.774e-02 | 4.652e+02 | 4.889e+01 | 3.819e+01 | 0.0430 | 0.0280 | 0.0070 |   rav
   206168159 | 3701 |  457 |  285 | 4.962 | 0.115 | 0.161 | -0.128 | 0.200 | 0.280 |   0.301 |   0.151 |   0.100 |   0.312 |   0.199 |   0.142 | 9.962e+00 | 9.462e+00 | 5.491e+00 | 3.466e+02 | 2.448e+02 | 1.435e+02 | 0.0403 | 0.0162 | 0.0108 |   col
   206168174 | 4727 |   56 |   75 | 2.184 | 0.330 | 0.792 | -0.767 | 0.250 | 0.750 |  11.559 |  13.660 |   3.451 |   0.902 |   0.054 |   0.086 | 4.853e-04 | 9.972e-04 | 4.437e-04 | 3.398e+03 | 4.128e+03 | 1.031e+03 | 0.0434 | 0.0176 | 0.0110 |   rpm
   206168205 | 3997 |  118 |   94 | 4.830 | 0.045 | 0.054 | -0.054 | 0.150 | 0.150 |   0.445 |   0.059 |   0.044 |   0.507 |   0.064 |   0.053 | 5.571e+00 | 1.283e+00 | 1.227e+00 | 2.351e+02 | 4.316e+01 | 3.081e+01 | 0.0394 | 0.0162 | 0.0090 |   rpm
   206168220 | 5205 |  155 |  124 | 3.982 | 0.532 | 0.931 | -0.233 | 0.250 | 0.500 |   1.619 |   2.121 |   0.918 |   0.914 |   0.152 |   0.076 | 1.671e-01 | 1.392e+00 | 1.556e-01 | 8.034e+02 | 8.814e+02 | 4.648e+02 | 0.0425 | 0.0220 | 0.0110 |   rpm
   206168247 | 4917 |   49 |   49 | 4.585 | 0.028 | 0.020 |  0.090 | 0.120 | 0.210 |   0.771 |   0.016 |   0.055 |   0.825 |   0.025 |   0.051 | 1.802e+00 | 2.670e-01 | 1.203e-01 | 3.538e+02 | 1.514e+01 | 2.255e+01 | 0.0338 | 0.0096 | 0.0072 |   rpm
   206168313 | 4563 |   74 |   74 | 2.428 | 0.144 | 0.090 |  0.043 | 0.120 | 0.150 |  11.744 |   1.282 |   1.373 |   1.331 |   0.226 |   0.162 | 8.245e-04 | 5.035e-04 | 1.918e-04 | 6.559e+02 | 8.071e+01 | 6.046e+01 | 0.0457 | 0.0286 | 0.0110 |   rpm
   206168362 | 5882 |   94 |   94 | 4.371 | 0.085 | 0.255 | -0.318 | 0.250 | 0.300 |   1.027 |   0.371 |   0.147 |   0.938 |   0.102 |   0.085 | 8.338e-01 | 3.305e-01 | 4.838e-01 | 6.905e+02 | 2.671e+02 | 1.041e+02 | 0.0453 | 0.0160 | 0.0100 |   rpm
   206168366 | 4188 |  166 |  166 | 4.753 | 0.055 | 0.055 | -0.051 | 0.150 | 0.210 |   0.521 |   0.066 |   0.059 |   0.585 |   0.068 |   0.068 | 3.861e+00 | 1.113e+00 | 8.638e-01 | 4.832e+02 | 1.063e+02 | 7.381e+01 | 0.0422 | 0.0198 | 0.0090 |   rpm
   206168429 | 3878 |  405 |  337 | 4.907 | 0.140 | 0.140 | -0.155 | 0.200 | 0.320 |   0.339 |   0.138 |   0.129 |   0.388 |   0.167 |   0.200 | 7.594e+00 | 9.329e+00 | 3.699e+00 | 5.617e+02 | 3.285e+02 | 2.385e+02 | 0.0416 | 0.0180 | 0.0090 |   col
   206168521 | 3787 |  426 |  304 | 4.935 | 0.125 | 0.175 | -0.170 | 0.250 | 0.300 |   0.327 |   0.167 |   0.128 |   0.337 |   0.188 |   0.156 | 9.527e+00 | 9.702e+00 | 5.426e+00 | 4.170e+02 | 2.994e+02 | 1.743e+02 | 0.0405 | 0.0162 | 0.0090 |   col
